id,creation_date,post_id,post_history_type_id,revision_guid,user_id,text,comment
55258645,2014-01-09 11:38:58.793000+00:00,21019157,1,39661725-cf61-463a-818a-71b22177cf47,2273796,"What is the timezone for shkoder, albania in php?",
68062451,2014-06-25 20:58:17.613000+00:00,24418434,1,6f2edda6-9d9a-4751-9c43-bd8cebc29429,358409,Qt 5.3 Relative path not found on Mac OSX,
30607627,2012-10-17 14:50:46.327000+00:00,12937096,1,df893c21-93dc-43e7-9b3c-db3a96b90cb9,1541440,Why doesn't TAB indent C++ Code in Visual Studio 2010?,
64441869,2014-05-05 21:34:21.407000+00:00,23482302,1,92a9f0b0-aafa-4930-850e-40fc48c0a195,477563,Perl 5.10 - POSIX Signals ignored unless received during sleep() call?,
125729202,2016-08-25 20:16:19.153000+00:00,39154047,1,373db363-a889-4894-9cf4-544cd43e4111,87796,How to mock a 501 error from ajax call,
34566632,2013-01-16 21:06:11.883000+00:00,14367838,1,f6728c38-3f55-4464-acf3-cdb021f90502,1766862,coredata intermittant crash [NSEntityDescription entityForName:inManagedObjectContext:],
133568141,2016-12-10 18:55:25.033000+00:00,41079129,1,535b1889-4e66-4783-9b76-b60a8eeb11a9,4569713,Replacing comma found in an expression enclosed by one or more double quotes,
183418868,2018-10-09 20:07:43.910000+00:00,52728570,1,82e4ad36-12ed-4ff6-8840-5129d5cb56e4,9474627,"Microsoft Assembler, Why PTR doesn't work with registers (invalid use of register)",
35525989,2013-02-05 17:00:26.100000+00:00,14712845,1,ec01d898-361f-46e0-b3c0-663fcd5cfd38,1756960,Is it possible to reuse an existing process via a plugin or application in C#?,
3927404,2009-12-23 22:48:38.640000+00:00,1955749,1,746eac11-aeb8-4e48-aebc-40c9335be5c6,235600,Using Formtastic and Globalize2 together,
129563434,2016-10-18 14:08:20.053000+00:00,40110499,1,f1794b98-0bbd-4bf9-b477-1d81332a4e9b,7036833,trying to store an array with chrome.stoarge.sync with no success,
40680112,2013-05-15 17:28:31.370000+00:00,16571407,1,42c42be8-e9dc-4d29-9819-cbdd92d9b98e,1222008,Pull branch from Team Foundation Service to Visual Studio 2012,
32016626,2012-11-19 08:42:14.623000+00:00,13450207,1,1b083d8f-847e-4c16-bb01-ec028725e3c7,1835209,When I try to Port Sample Android app into Blackberry 10 Dev Alpha simulator I Get Error,
57164844,2014-02-03 23:42:16.330000+00:00,21540158,1,d98c7aeb-e336-4c77-bbbd-8416ae6dacce,3267877,How do I extract bits from 32 bit number,
149425906,2017-06-15 10:22:10.453000+00:00,44565019,1,2e64d7f6-0b67-4f6e-bf30-504fefdc2356,7030542,c++ (gcc) from boost to std::experimental and furthermore c++17,
171312398,2018-04-15 11:29:05.263000+00:00,49841399,1,cbae2937-4421-44c1-aa18-d36dead21b41,9648537,i get wrong data with WebI report Filter,
15262514,2011-08-06 01:06:57.717000+00:00,6964117,1,e39d05c6-8636-4063-bc16-f20b4fee56fb,877740,How instance creation of base class of existing code can be stopped while modifying the design?,
105383596,2015-12-01 16:29:21.687000+00:00,34025191,1,036b6cd9-8aff-40e6-93c9-f49bc67e8c5b,5626330,Crystal Report to SSRS,
82186755,2015-01-23 02:03:04.367000+00:00,28101906,1,b1bb0cb7-2468-41f8-99fa-8b52185fdd30,1031797,What data structure should be used to represent a street network?,
98465022,2015-08-28 21:20:31.060000+00:00,32279928,1,7bfc4eb6-41d4-47e1-a6d4-6e4f12ad736f,4765915,spring cloud config split application.properties,
182608651,2018-09-27 08:48:11.423000+00:00,52532965,1,30e4af19-cd7b-4d70-ba66-e8e14f841779,5008598,How to create a list in amazon lex,
19042063,2011-12-13 03:43:13.073000+00:00,8484062,1,c2df2256-d579-4053-8714-b76039c60154,707111,Getting the current index in preg_replace_callback?,
149141634,2017-06-12 05:06:47.987000+00:00,44491742,1,329460b4-d749-486f-9bd9-4ea5373f143e,6536104,Conditional For Loops in VBScript,
116759011,2016-04-27 14:29:54.030000+00:00,36892855,1,608cef74-384b-48d6-a46b-95c0d8d8c256,6261859,"HowTo: First click animation 1, second click animation 2",
136082490,2017-01-16 09:58:57.947000+00:00,41673691,1,23c7e50b-7c79-49e0-9637-1d169ad87bd9,7424710,item_type in steam community market,
45265894,2013-08-12 22:40:43.767000+00:00,18197839,1,d363ffc0-da79-4cd3-8783-b1428ccf06d0,2484294,Receiving wrong data via TCP Erlang,
105104769,2015-11-27 12:26:32.100000+00:00,33957421,1,a6bff90d-26c4-42a6-aa5c-c418b95cbe5b,3472376,accept only first event emitted by client in socket.io and discard duplicate events,
95741856,2015-07-23 09:40:05.047000+00:00,31583602,1,5eee9693-fcf2-4a19-8fd1-17f76eb563ec,1338280,Can I create a domain-wide singleton service in Weblogic?,
125693903,2016-08-25 12:09:14.447000+00:00,39144945,1,88304879-f827-4552-8132-060f65f566df,2717958,Generic way to unit-test that all Collections can not be null,
132257944,2016-11-23 15:50:10.760000+00:00,40768794,1,ae534cac-195b-4657-8e25-cae248b49366,2509143,32/64-bit Windows/Linux application,
53155995,2013-12-08 04:54:41.270000+00:00,20450047,1,010a16cd-fb78-417d-8c21-2b926ce6a892,3079114,Why does the picture of the JButton reappear at the top?,
174709146,2018-06-01 21:47:18.153000+00:00,50651364,1,ac2b408a-648e-4a2a-a5cf-cbbc9ae39b83,408195,Why the Python scope seems to behave differently for list variable and string variable?,
132124394,2016-11-22 07:18:24.007000+00:00,40735898,1,b3a1e268-2e29-48e3-8264-9aaabed36a22,7192964,Iterative Java merge sort,
133123913,2016-12-05 11:27:17.480000+00:00,40973206,1,7c870d66-721e-410d-90c9-a15925a5e086,4981427,How to define variable in the script webpack,
64010380,2014-04-29 17:24:36.420000+00:00,23371331,1,22681756-142a-45a3-98cb-9780bb01c81c,3524311,PHP multidimentional Array,
182856476,2018-10-01 12:13:03.170000+00:00,52590863,1,91bcfee3-3d8b-4c23-9325-d5bdbad9e3c7,6240636,Split Json Output and assign it to two different object,
152853181,2017-07-31 12:47:38.827000+00:00,45416379,1,964df29d-f5cf-4e18-b23f-10700d3640ee,963518,Generic implementation of OrderDictionary in C# is showing ambiguous method warnings,
19595031,2012-01-02 02:55:55.627000+00:00,8697061,1,d2f980ec-d5a4-41f5-b22f-cc8d71b1eced,245274,Saving a Drawing,
106432117,2015-12-15 11:06:54.240000+00:00,34287602,1,4ea9c185-0c9b-42cb-b19d-f5b90e162c77,,ERROR: Additional information: External table is not in the expected format,
139301991,2017-02-26 00:32:28.210000+00:00,42463356,1,547f5293-7c85-4408-8f5d-cb6fd2e96456,2159553,Communicating with a Rest API through PHP - how to process?,
88781000,2015-04-22 20:54:24.733000+00:00,29808611,1,f2dc7a95-3d42-434b-90ff-99de5f42125f,673030,Get-ADGroupMember stopped working for some users,
153969915,2017-08-15 05:36:25.880000+00:00,45687013,1,f29a551a-2a84-4a8c-a11b-915226421d60,8450055,Insertion Sort Function Error,
80389097,2014-12-24 12:46:11.630000+00:00,27637171,1,10042ca9-fd8f-4bff-8bad-f5693afcc897,2389501,Testing ajax searching with rspec,
35450013,2013-02-04 10:20:18.057000+00:00,14684654,1,ef11258f-4168-435a-a8c6-878081746351,435093,How should I implement a Home button for Android devices below Honeycomb?,
93034280,2015-06-17 12:17:09.317000+00:00,30891377,1,f9942fe9-8414-48cb-b82b-83e5c46d51a8,4631699,iOS : Clone repository issue with pod install,
156610296,2017-09-20 18:37:14.010000+00:00,46329464,1,aeb90d81-6c8b-4743-afb4-42f6ad32b714,4216714,Can an aws lambda function make a post to a endpoint that is in a private network?,
34507335,2013-01-15 20:05:53.303000+00:00,14345931,1,f6a050c7-5464-442a-8356-a9bd0b79e793,1641422,Can’t access public slots from QtScript,
118644187,2016-05-22 01:51:02.450000+00:00,37369775,1,a9b56f21-a3fb-4313-8517-1e80c9ab55da,6149988,Unknown error for Google APIs Intel x86 Atom System Image (Android Studio),
54798274,2014-01-02 23:59:39.387000+00:00,20894195,1,8e043eac-06f0-4fd6-9671-15e7a6befd37,1507139,Flask app gives ubiquitous 404 when proxied through nginx,
161092230,2017-11-21 08:46:01.170000+00:00,47408743,1,3895ba05-f130-4f8f-a1eb-9d98efd888f7,6945259,C++ - Is it possible to check derived class type in multiple inheritance?,
179876607,2018-08-16 12:53:25.787000+00:00,51877570,1,fa757edf-d362-42cc-a35b-2f48e8eb5cfb,9246850,Handling cache right?,
89324462,2015-04-29 15:07:07.227000+00:00,29947684,1,f4e0bc71-0eaf-4ee7-8b6c-01a82fcb11e9,1898829,Objective-c How to scan all bar codes of type AVMetadataObjectTypeEAN13Code,
157944661,2017-10-09 14:25:49.927000+00:00,46648784,1,94a19648-49c5-43d6-ae35-9f8bf8e41505,8746430,use replica to store capped collection in mongodb,
142425615,2017-04-06 00:49:45.753000+00:00,43243883,1,6dbf59d7-ddb3-4b8b-bdd1-12201a2db059,922581,"distributed transactions in microservice architecture, how to handle timeouts and failed commits",
38505449,2013-04-03 12:58:19.467000+00:00,15788021,1,9a687885-69fc-4fe1-bea2-638037be13cb,2218549,Get Telerik Grid Checkbox value,
185450405,2018-11-08 22:22:52.710000+00:00,53217055,1,ba83d31f-5034-403d-90ee-a2adba6933b2,464986,Eventual consistency and availability writing to azure table storage using azure functions,
137813896,2017-02-07 18:07:00.543000+00:00,42096886,1,4e55fa2e-4b3e-435a-bfdc-04b594d3ace3,4112049,How to change the size of the Drawable in TextView in Android?,
65498249,2014-05-20 08:31:58.663000+00:00,23754731,1,beae65de-b091-4557-a5f4-bda1aa32a37c,2231685,JAXB xjc generates fields as a list of elements,
45676184,2013-08-20 22:20:04.543000+00:00,18345891,1,ed91c014-d0fc-4ffa-8c11-a1ba2978f977,2584408,Phonegap HTML/Dreamweaver CC Splashscreen,
107224077,2015-12-27 17:57:35.033000+00:00,34483218,1,ccb23344-32bf-42db-a2b3-dfbbf28796a9,5721117,why my code is printing output for input text containing more than 10 characters?,
137815289,2017-02-07 18:26:50.970000+00:00,42097247,1,e4473d44-9909-476f-a27c-d4cff8aef959,5065550,Can someone help me spot logical error Python,
15154254,2011-08-02 19:17:48.283000+00:00,6917358,1,9f4f4638-7fb3-47fe-a538-1b620afbcb01,767860,PHP Application Deployment with Capistrano,
185348430,2018-11-07 14:45:27.310000+00:00,53191761,1,c35652a1-3735-447e-9d30-05195f428ae3,1212419,how to search for line without leading character in vim,
42191154,2013-06-14 20:06:01.323000+00:00,17116456,1,d430d519-e49a-4201-9033-2dc79738e1a3,21704,Scroll position and visible row indices in Xceed WPF grid,
127840958,2016-09-24 18:05:55.353000+00:00,39679449,1,15182f1f-e6ab-4317-bb30-a9cdd2d41734,6423944,URL redirect issue.in asp.net mvc,
107452928,2015-12-31 05:32:01.973000+00:00,34541552,1,c07a2275-faa2-4864-b398-33dd2df3e2f5,5732984,informatica convertion issue from timestamp to date (DD-MON-YY),
64960069,2014-05-12 18:42:13.450000+00:00,23616455,1,fbe6f315-22be-4dd8-be5d-ed1a1a02f9b5,3629682,"haskell type,new type or data for only an upper case char",
89083414,2015-04-26 23:05:50.553000+00:00,29884654,1,829fe280-bc68-4f99-9a84-006158a18ef7,4722777,Button that refresh page on click,
47793282,2013-09-22 17:06:28.057000+00:00,18946451,1,2480d9e4-54b5-4bad-9a7b-1c44c2b9f4f9,534005,Passing spaces to template through with-param in XSLT,
49812322,2013-10-22 08:08:27.963000+00:00,19512412,1,6d1ccd98-41cf-4bda-b0c1-2e6731fc36d5,1122806,How to enhance Box.com API requests limit,
167227856,2018-02-19 17:00:59.593000+00:00,48870822,1,1eb96bac-9480-468c-b9a5-fda831682bc7,9356360,jfrog.exe CLI getting EOF when run on a windows server,
20028365,2012-01-15 09:49:02.237000+00:00,8868821,1,dd5b5a2d-7ee9-4f6d-95f8-d616d6963c99,640073,Can windows MSI install multiple packages?,
178378675,2018-07-25 09:53:10.120000+00:00,51515947,1,f5390717-743b-45be-80cf-82c2c17fd096,5216430,Creating a for loop for positioning elements in Javascript,
152656865,2017-07-28 08:05:49.593000+00:00,45368108,1,03465c63-e910-4fd9-a6df-b4988b4d6c45,2762990,Android Room Persistence Library : What is the best way to implement a many to many relation?,
130327334,2016-10-28 09:37:50.537000+00:00,40302277,1,c46e28f1-d0e9-4e8e-ae75-704fbd21d6b9,6706938,How to add text to a progressBar?,
14255857,2011-06-30 19:26:13.087000+00:00,6540041,1,84a80203-0bd4-42e6-93ad-ab109b1913f6,485341,Location.href and urlrewriting,
144470628,2017-05-02 18:14:36.567000+00:00,43744597,1,b8594be2-02f0-4206-80e5-c35a4eac3c02,7953580,sort and uniquize a tab separated file for two columns,
51802019,2013-11-19 12:16:23.200000+00:00,20071341,1,6312d647-f113-44fa-bcd9-c7759c52b8af,267304,Grabbing the correct price column from MySQL without having extra queries and php to do it,
21224589,2012-02-18 22:06:20.843000+00:00,9344575,1,e7023c6d-e8cc-40f8-aa2d-fec367dec8c0,243918,MySQL insert unique technique,
69533293,2014-07-17 11:03:54.733000+00:00,24801831,1,569fa0c1-12aa-43fc-9651-de7c607e8ef9,1407842,Castle Windsor: Mixing WCF clients with local components,
102176974,2015-10-19 17:27:24.683000+00:00,33220415,1,51b61bbb-8fd8-463e-aaa7-2a4c7c7158e9,1527118,C++: Workaround for using system() in preprocessor macro,
69642287,2014-07-18 18:05:42.607000+00:00,24831214,1,8b78f456-6369-466e-987c-5b659c947e01,1953590,Problems with GraphRepository#findAll() when using AspectJ,
25748303,2012-06-19 20:34:35.653000+00:00,11108982,1,9335c4e1-0256-4301-a802-83bfc0c614d2,1467393,Java Generics - wildcards,
173880184,2018-05-21 14:51:53.973000+00:00,50451401,1,c3baab83-2fd3-4534-8a25-1c1d2040e02e,8970885,Using list comprehension with two variables in haskell,
89485388,2015-05-01 15:21:03.047000+00:00,29989700,1,25d7c443-ed96-4287-b293-b50904228893,4677718,French characters display issue using UTF8 encoding,
82425027,2015-01-27 01:38:52.033000+00:00,28161852,1,28467883-da00-4eb7-a7dc-9c3d53493aac,3919906,Heroku run rake db:migrate not working,
29218990,2012-09-14 14:40:50.690000+00:00,12426750,1,40363cd9-ad46-4586-9033-62aaf1488355,562776,How to Automatically Modify versionName in Manifest during Build?,
92191427,2015-06-06 02:44:10.627000+00:00,30678399,1,6c2cc0cd-64f4-46ae-8503-03399bd0f538,83916,"Using Laravel, how can I pass an include as an argument for another include?",
109228701,2016-01-25 09:21:33.527000+00:00,34988931,1,739ce1ee-a6be-48bb-a098-695558c21285,2143213,Unable to cast object in WPF MultiValueConverter,
125711567,2016-08-25 15:41:44.363000+00:00,39149505,1,ab51991d-9694-4e85-9fa8-6e0ea2324de5,3119053,Crash on returning a System::String that was marshalled from a native C++ call,
101591922,2015-10-12 00:01:29.960000+00:00,33071444,1,cb250092-ae3b-4d7f-a4a9-d0424a2c9330,5386457,Sqlite execute with *args in python,
86243890,2015-03-19 23:08:38.580000+00:00,29156612,1,10b64e56-04b8-4d03-b013-0713f6920136,4571944,fitcdiscr function in MatLab,
108316899,2016-01-13 05:29:53.037000+00:00,34759045,1,d05778ee-fa79-4fd0-9805-5daad2830745,5039470,How to merge multiple json in python,
148568532,2017-06-03 19:50:27.517000+00:00,44347979,1,b4302ca9-e1b5-4e2c-b80d-8fa5bfde15ed,6257948,jmeter - how to make a groovy script easier to maintain for extentreports,
50549031,2013-11-01 03:45:53.270000+00:00,19720457,1,ca49e299-4fbc-46cb-8f71-65ba77dd59e0,2943739,Recursive Haskell; Newton's Method: Why Doesn't This Converge?,
182862379,2018-10-01 13:36:26.457000+00:00,52592392,1,7eb295ff-b3d1-406c-96f3-e767d719f074,1271287,node-opcua node js Client browse all Variables inside Objects examples,
56941386,2014-01-31 13:20:18.210000+00:00,21481096,1,a12f01de-a2a9-4a8b-a1ab-926ecd2428ab,577780,Get part of the url pathname via JavaScript regex,
15330151,2011-08-09 06:31:12.727000+00:00,6992236,1,f93af131-4792-43e5-9b2e-4d3f6b97018b,885344,sql statement works in phpMyAdmin but won't work in mysql_query,
75834887,2014-10-19 09:38:26.420000+00:00,26449216,1,b6446953-3fa8-4ec2-a9a7-a94fc16b067d,248616,How to set password for MySQL?,
180804281,2018-08-30 15:12:29.907000+00:00,52100377,1,fec5fbb6-e8e9-4f0d-a89b-051b0806b33e,899088,Requests/urllib not working in Flask/Apache/mod_wsgi/Windows,
173991080,2018-05-23 01:43:07.580000+00:00,50478675,1,223884df-1094-4cef-9ddb-7189bff4c579,3198603,Invalid Cell Reference Error while vlookup?,
118090834,2016-05-14 17:45:11.197000+00:00,37229943,1,94b1a00d-4db4-4ba0-9c57-313874274493,2098941,cannot redirect ui-router state,
28113625,2012-08-17 15:06:39.787000+00:00,12008356,1,df1a12ce-864a-47b7-b0fa-2fff907fdd3d,1326923,SSIS's job validation error,
20284950,2012-01-23 10:36:22.030000+00:00,8970305,1,d37c650b-2760-45af-bb6d-cc02a76f9c83,1101781,Run a subprocess and show the output in the application,
86936166,2015-03-29 18:08:45.897000+00:00,29332851,1,1b13f25e-df17-4d09-988e-3e13fde134bc,337134,NLTK Chunk Code Meaning,
160841609,2017-11-17 11:51:33.593000+00:00,47350035,1,c82073a2-2a94-4575-a367-687a11a5b264,2369985,Understanding the different linkage types of global values in LLVM IR with examples,
70090032,2014-07-25 05:23:52.470000+00:00,24948596,1,9b36657d-d1a5-45b7-92f5-86bdbac84207,612829,Error while trying to load all provider config settings,
89725607,2015-05-05 09:24:49.673000+00:00,30049030,1,9280bb58-2e80-4fda-b66f-b561df99d6ba,4120885,Magento - Customising the Newsletter Subscription,
15210490,2011-08-04 12:48:19.253000+00:00,6941695,1,a23102bf-1e8c-4b8c-abb9-8db6881034f3,65612,Delayed searchable jobs in Rails,
20628540,2012-02-02 01:24:42.467000+00:00,9105881,1,722dcafb-35f4-4097-bb3d-260db4b40a92,1181690,I want to disable correct hyperlink,
37135709,2013-03-08 15:01:30.393000+00:00,15296951,1,ac459952-6669-4567-8f03-e011d523b77a,1638971,VLC/VLM output string duplicate module,
46022561,2013-08-26 19:21:31.887000+00:00,18451480,1,a02094ae-fe41-4d16-90e0-34d8ff793544,2698144,How do I connect two tables to see if a value exist in any of the two,
5522905,2010-04-22 15:48:17.910000+00:00,2692323,1,10976d93-ccf4-4d51-8473-e06c648db8c6,160173,Code-Golf Number Formatter,
102654223,2015-10-26 08:20:10.050000+00:00,33341272,1,7a7febc5-9eed-4495-8994-9450d284030b,3160617,Alternative to singleton wrapping native C library calls,
46518426,2013-09-03 10:31:40.970000+00:00,18589986,1,aec8a225-909d-44af-b66a-2aff7ae79e8e,2680017,Date Conversion with ThreadLOcal,
181653766,2018-09-12 20:54:11.223000+00:00,52303332,1,78664a53-e9b9-49a7-8643-907b817f9d10,3684314,How to search JSON in R?,
63669564,2014-04-25 03:33:19.907000+00:00,23283672,1,8e4f9294-6ef7-4c36-97c1-0163425f554d,2029890,Google spreadsheet API how to insert new row,
170002726,2018-03-28 10:18:35.900000+00:00,49531902,1,cf93cc09-2570-418a-a10b-7fd17104c078,6404012,Loop Through Multiple Worksheets and Apply Filter,
128728425,2016-10-06 19:11:19.037000+00:00,39903943,1,91aeee37-3280-4b6b-a0c6-11ce05be277c,1201782,powershell wrong results for file length,
154523717,2017-08-22 15:58:38.937000+00:00,45822291,1,b6700ddf-3e80-49d0-9424-c9be4e42154a,6369443,angular | How to run same function with different params repeatedly,
30870359,2012-10-23 14:15:52.517000+00:00,13032502,1,99dcaaef-ecc5-43da-a44c-2446f4c33eb8,1767794,Android:using hashmaps and strings,
148258071,2017-05-30 19:50:50.297000+00:00,44270771,1,c81f3021-7b39-42bf-baf7-3fb2303ae5df,5852648,Folder property of File Search Launch Condition: how to specify custom folder under [TARGETDIR]?,
72666509,2014-09-02 10:20:09.420000+00:00,25621061,1,3c6238cb-597e-4a30-933e-7e113671a8ad,2700729,Preg_match when data is displayed using javascript,
150249569,2017-06-26 20:09:01.853000+00:00,44767878,1,caa30868-dedf-4f64-b871-2fb779d8cfc5,8217369,Datatables and ASP.net - HTTP Error 404.15 - Not Found,
26196594,2012-07-01 09:16:56.020000+00:00,11280851,1,2d4e1522-cc8b-43cd-9418-7918badaaf6d,554217,Create iOS Home Screen Shortcuts on the chorme with the iphone,
104358688,2015-11-18 00:59:44.273000+00:00,33769987,1,437ef62f-d14a-4f8c-a67a-4e8204565ac9,5057182,Grey bar appearing under Navigation bar after segues Swift,
151193643,2017-07-09 22:33:20.033000+00:00,45001686,1,acfe0c7c-7cf7-472e-becd-13b5a5f48d00,627729,How can you make your own authenticated REST requests?,
45256628,2013-08-12 18:53:43.163000+00:00,18194514,1,e8fbfdec-95f2-43c2-a5da-4375841e6cae,1562018,Wordpress: How can I group posts without using categories or tags?,
70095165,2014-07-25 07:10:27.463000+00:00,24949972,1,62a6f114-1046-4678-9d88-850d188c8778,3713995,How does polymorphism helps a programmer?,
16245949,2011-09-09 20:34:49.127000+00:00,7367151,1,f786cb33-98ff-41d3-afcd-3b465e31e431,875709,jEditable Custom Form submit,
31053487,2012-10-27 12:00:24.260000+00:00,13099994,1,bd39ea85-9601-4cef-a2e9-ff9baddacab7,487952,Twitter bootstrap navbar - active toggle issue with tabs and drop downs,
47693234,2013-09-20 14:44:47.900000+00:00,18919611,1,862f3ab3-1f7e-4caf-b3a9-ffafb30933e2,2317834,No data populated in my Grid View using DataSet,
21314025,2012-02-21 15:32:04.557000+00:00,9380265,1,f5824714-126a-46bc-b281-b132145cd23e,1221355,Is it possible to write single query on two table which are not connected to each other?,
11228956,2011-03-10 16:18:16.703000+00:00,5262521,1,4b341c8a-9e1b-4a8a-b511-75c414bdb06f,395573,Simple DataBase Manager for C#,
184393971,2018-10-24 04:39:46.657000+00:00,52961202,1,92ece5aa-f9ba-486a-8f2c-c1bb33afdcc4,5486022,"In Jekyll, how to add links to pages in a subfolder?",
151997999,2017-07-19 23:44:23.337000+00:00,45202827,1,892c704a-aecc-475d-b98e-2b8d43960982,8265693,Linux Bash Script: stat perm and shortname,
148702556,2017-06-06 04:39:54.930000+00:00,44381517,1,426b80c6-cc65-42c2-92cf-b946f85e6762,6162755,How to reuse the code of the containing app for action extension?,
42406771,2013-06-19 13:58:09.693000+00:00,17193213,1,3bdeb92b-e4fd-4510-ad44-ceb33acd4d1b,2179402,Output Buffering? Why not?,
139769305,2017-03-03 14:42:11.483000+00:00,42581736,1,846ebf7a-198e-48fc-8e38-219bb86dc40b,7643556,error: ld returned 1 exit status - codeblocks,
128537377,2016-10-04 14:39:12.517000+00:00,39855158,1,e5a83112-406a-4a70-b312-4e936abf39d0,5226912,howto get full screen activity in android studio,
63087916,2014-04-17 07:28:35.983000+00:00,23127088,1,b18d86bb-d992-49a4-b6a3-71556e8eee92,3351247,How to receive emails using imap in scala play using play libraries?,
167406693,2018-02-21 20:01:23.397000+00:00,48914461,1,eb79558f-4f58-427d-a132-1510a01e0cd1,7421448,Sine wave generator in Unity,
25414981,2012-06-11 14:15:07.537000+00:00,10981861,1,a4c987b5-b7d4-4bb3-a561-23d2fd9c4d66,532500,Create an object instance in PL/SQL using execute immediate and optional arguments,
165657781,2018-01-29 04:25:42.043000+00:00,48494381,1,dbd1cd69-a18b-43dd-ba7c-617c12734bb7,5378280,Laravel - Set Select2 Default to NULL rather than First Option,
29579712,2012-09-24 07:27:16.263000+00:00,12560567,1,405adee9-80e8-4161-b29d-14477c0f1014,388299,ChannelClosedException observered with netty 3.2.7 and 3.3.1 under load,
119990438,2016-06-08 18:55:09.230000+00:00,37710685,1,5aba891f-5bbe-4130-8ecd-4b15f33ab328,4968804,Get version of Qt app in code,
145971294,2017-05-22 18:45:51.700000+00:00,44120034,1,51a00cf3-b0ff-4b6b-8cb3-da3bd79ff864,1610428,python nbconvert not exporting images for bokeh plots,
167154278,2018-02-18 15:01:53.907000+00:00,48853067,1,7dc12d61-09fc-4dc0-a7e5-64494c35c711,4299638,.htaccess Redirect non-www to www and main domain to sub-folder,
22749006,2012-03-30 12:23:35.633000+00:00,9942859,1,7cfc8d99-5ca5-48f5-a19e-76501c8c6cb1,1303018,Javascript call to ASP.NET Page Method working on IE but not on Chrome / Firefox,
33310155,2012-12-17 16:38:33.120000+00:00,13918167,1,276cbcd4-8bf7-4489-983a-73d52f262413,1909947,Java exercise - display table with 2d array,
186667174,2018-11-27 16:08:56.480000+00:00,53503702,1,125353fa-45de-4bb8-99dc-b6842f98d80a,4578169,Get Message ID in response - SendGrid API v3,
9563573,2010-12-24 23:58:22.767000+00:00,4528778,1,860e730e-fbdb-4015-9831-e65843e1c433,507546,How to drop body of a request after checking headers in Servlet,
5710962,2010-05-06 02:58:59.707000+00:00,2778140,1,82f17015-670f-4f8f-9360-9f3d865fe151,334042,Struts2 in RAD raises error -  xwork has already been loaded by bean,
128471924,2016-10-03 18:48:34.717000+00:00,39838417,1,5b00242f-699c-4be6-8fbe-a71fc6a5009e,6917280,Convert concat sql string to INSERT INTO SELECT,
170549228,2018-04-04 23:08:59.917000+00:00,49661777,1,2340cbac-d3a3-4e82-872c-a943484fd5ac,7133289,Using regular expressions to modify a string in R,
170599382,2018-04-05 13:42:46.403000+00:00,49673899,1,0fa8de52-b2b2-47cc-94cc-87984804f90a,9602095,How to loop through a range until a cell is empty In Excel VBA,
159700180,2017-11-02 11:40:12.547000+00:00,47074398,1,2c19e82c-9448-4459-be7d-9f85c5494db3,4782543,Strange line-height in Chrome,
98372387,2015-08-27 17:24:17.940000+00:00,32255760,1,18545c30-f7a0-44ff-9cd0-291917c99541,5273914,How to change the ORDER ID generator algorithm in woocommerce to something else?,
168410195,2018-03-07 13:08:23.130000+00:00,49152751,1,7939d691-b13d-4daa-bcac-e22d216e7746,9229316,Assign custom Infowindow to a specific marker,
137270318,2017-01-31 17:07:12.993000+00:00,41963413,1,63a0431a-f768-40ff-b0f9-05afdc0c6916,7496318,How to append each array of images to nsurlstring in objective c,
176001375,2018-06-20 22:53:18.310000+00:00,50958138,1,a30a20e5-c229-429d-9a9a-a40d2028d03f,8015160,Better performance of pattern matching over foldr,
35151919,2013-01-29 05:43:05.023000+00:00,14576385,1,81d1da07-6730-4c74-8544-fccd47fcb5bf,1437112,Adding fields dynamically in JQuery-Jtable,
14865349,2011-07-22 21:24:53.707000+00:00,6796302,1,56c15991-c931-413c-ab8d-852c601443b9,223367,How do I restructure the htaccess to allow for the home page?,
70837420,2014-08-05 17:57:16.690000+00:00,25145333,1,260d4531-23cc-48ba-8495-7178f61879d7,2262393,jQuery Toggle (Expanding Div) Inconsistent Transition With Text,
6985021,2010-07-29 04:51:11.693000+00:00,3359551,1,49c6d480-0099-4876-a7b0-15cd275dab59,384514,cocos2d error..,
112949538,2016-03-11 05:51:27.620000+00:00,35933213,1,8a492262-55d1-48dc-83e7-009a7390a895,1306088,how to capture users Machine Name from the http request?,
4020755,2010-01-04 12:46:17.900000+00:00,1999339,1,6b2d2541-6f54-4ebc-9aff-47915f872084,159793,How can I add loading text/image to images that are still loading with jQuery?,
171032976,2018-04-11 13:28:24.883000+00:00,49776433,1,1f1367ff-7054-4c12-921c-64ece3d68cb2,6835758,unit of work save causing timeout in nhibernate,
78674404,2014-11-28 18:11:38.100000+00:00,27194015,1,29f538d3-c3af-481f-b733-f728fec9f509,4304596,"JAVA refresh JFrame after UPDATE,INSERT etc",
26956292,2012-07-19 20:21:56.770000+00:00,11568699,1,6d15d289-f14d-4bda-97b1-46a7fa13eded,1100452,Removing EWS Appointment Body Text,
111950943,2016-02-28 06:34:19.003000+00:00,35679560,1,507df9e6-9ea9-4ad3-8ede-e0c5eed7dc5e,105623,Reducing insane flex lexer expansion?,
120756920,2016-06-18 22:20:09.583000+00:00,37902156,1,3c60cab3-1425-4984-b215-0b082230ff14,6373090,Complex Query (With Three Level Subqueries) with Query Builder in Laravel 5?,
