id,body,comment_count,community_owned_date,creation_date,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,post_type_id,score,tags
4729856,"<p>I'm a fanatic generalist, soon to be a Yearling for over a year.</p>

<p>Whenever I search for programming related questions, I feel eased, if a SO discussion has made it to the top results. Why? The structure, the commitment and the knowledgeability of this community is unmatched. This sure needs some moderation and I'd be honored to help with this. </p>

<p>I usually visit the site every day, mostly trying to answer peoples questions in the python and related tags and to learn more about python and some other dynamic languages. Also, I find myself regularly editing posts, so that they become more readable or retagging questions; one thing I'm not so much involved in is meta, but I occasionally skim through popular questions there, too. </p>",3,2011-01-18 22:35:54.833000+00:00,2011-01-18 22:35:54.833000+00:00,2011-01-19 17:14:22.027000+00:00,2011-01-19 17:14:22.027000+00:00,,89391,,89391,6,-5,
4729567,"<p>I am firm but fair.  I love this community and want to protect and improve it.</p>

<p>If this community is to survive as the number one Q&amp;A site for developers, ""Should've Googled First"", ""Check out my site/product"", ""Tell me how to design eBay"" type questions need to be quickly removed/redirected to ensure the quality of our question pool to keep quality developers reading them and providing quality answers.  Nobody wants this place to become Experts-Exchange!</p>",3,2011-01-18 22:03:58.893000+00:00,2011-01-18 22:03:58.893000+00:00,2011-01-18 22:11:46.893000+00:00,2011-01-18 22:11:46.893000+00:00,,481154,,481154,6,0,
4729822,"<p>I'm <strong>dogbane</strong>! </p>

<p>I've been participating in SO (and other Stackexchange sites) for a while now and I believe the time is right for me to step up and become ""<strong>more than just a member</strong>"". If I am made moderator I will be able to contribute my knowledge and experience to helping members and to keeping this forum clean and free of spam (and duplicate questions!).</p>

<p><strong>I will ban the spammers, rule breakers, flame-baiters and rep-whores. But will encourage and protect the underdog.</strong></p>

<p>I will try my best to work hand-in-hand with users whilst trying not to abuse my powers. If a conflict arises, I will put myself in the other person's shoes to see things from their perspective and make a fair and unbiased decision.</p>

<p><strong>Vote for a new age. Vote dogbane.</strong></p>",3,2011-01-18 22:32:40.690000+00:00,2011-01-18 22:32:40.690000+00:00,2011-01-18 23:00:24.607000+00:00,2011-01-18 23:00:24.607000+00:00,,7412,,7412,6,0,
8042214,"<h2>The hard facts</h2>

<ul>
<li><a href=""http://stackoverflow.com/users/50776/casperone"">Membership length: Almost three years</a></li>
<li><a href=""http://stackoverflow.com/users/50776/casperone?tab=reputation#page_1-view_time"">Reputation: 29K+</a></li>
<li>Primary tag activity: <a href=""http://stackoverflow.com/search?tab=newest&amp;q=%5b.net%5d%20user%3a50776""><code>.net</code></a> and <a href=""http://stackoverflow.com/search?tab=newest&amp;q=%5bc%23%5d%20user%3a50776""><code>c#</code></a>, but have <a href=""http://data.stackexchange.com/stackoverflow/s/2046/casperones-answers-by-tag"" rel=""nofollow"">answers in over 900 tags</a>, (with <a href=""http://data.stackexchange.com/stackoverflow/q/116932/casperones-top-answers-by-tags"" rel=""nofollow"">over 100 having at least five answers in those tags</a>)</li>
<li><a href=""http://stackoverflow.com/users/50776/casperone?tab=activity#page_1-filter_badges"">Badge requirements: Fulfilled</a> (also have the <code>Copy Editor</code>, <code>Electorate</code> badges, the gold variants on the <code>Strunk &amp; White</code> and <code>Civic Duty</code> badges respectively)</li>
<li>Questions are low in quantity (11), but <a href=""http://stackoverflow.com/users/50776/casperone?tab=stats#qpage_1-qsort_votes"">high in quality (8 in 11 have a vote sum > 2, 3 in 11 have a vote sum > 15, 2 in 11 have a vote sum > 30</a>, note this isn't something that I'm proud or ashamed of, but it reflects that I believe in quality over quantity)</li>
<li><a href=""http://stackoverflow.com/users/50776/casperone#anpage_1-ansort_newest"">Answers often</a>, <a href=""http://stackoverflow.com/users/50776/casperone?tab=activity#page_1-filter_posts"">(usually multiple times a day)</a> with an <a href=""http://data.stackexchange.com/stackoverflow/s/496/your-posting-quality-reputation-per-posts?YourID=50776"" rel=""nofollow"">average reputation of 24 per post</a></li>
<li>In the <a href=""http://stackoverflow.com/users/50776/casperone"">top %0.55 of Stack Overflow by reputation</a> (<a href=""http://stackexchange.com/leagues/1/alltime/stackoverflow/2008-07-31/50776#50776"">#331 all-time as of this writing</a>).</li>
<li><a href=""http://mvp.support.microsoft.com/"" rel=""nofollow"">Microsoft MVP</a> for <a href=""https://mvp.support.microsoft.com/profile/Nicholas.Paldino"" rel=""nofollow"">over 10 years in the Visual C# proficiency (since the proficiency's inception)</a></li>
<li>Creator of <a href=""http://sf4answers.com"" rel=""nofollow"">sf4answers.com</a>, a SO-clone related to the fighting video game community.  To that end, <a href=""http://stackoverflow.com/users/50776/casperone?tab=stats"">questions here</a> and <a href=""http://meta.stackoverflow.com/users/140951/casperone?tab=stats"">on meta</a> are geared towards gaining a deeper understanding of SO (not just the technical, but the intent), which will benefit moderation duties.</li>
</ul>

<hr>

<h2>Stances on moderation</h2>

<p>In case you can't make it to the <a href=""http://chat.stackoverflow.com/rooms/info/505/town-hall-chat?tab=schedule"">next two town hall chats for the candidates</a>, I figured I'd answer some of the <a href=""http://chat.stackoverflow.com/rooms/info/505/town-hall-chat?tab=stars"">most popular questions posed to candidates at the last town hall chat for election</a>:</p>

<blockquote>
  <p><a href=""http://chat.stackoverflow.com/transcript/505?m=288947#288947"">A diamond will be attached to <em>everything</em> you say, including
  questions, answers and comments. Everything you will do will be seen
  under a different light. How do you feel about that?</a> - <a href=""http://chat.stackoverflow.com/users/13992/badp"">badp</a></p>
</blockquote>

<p>I've been a Microsoft MVP for over ten years; one of the tenants of the award is professionalism, and our activities in the peer-to-peer space are monitored to see if we maintain that professionalism.  </p>

<p>I've been under the microscope for a long time, and I've not expected that to end anytime soon.  It's natural for me; common courtesy and professionalism are always integral to how I approach anything, whether on SO or elsewhere.</p>

<blockquote>
  <p><a href=""http://chat.stackoverflow.com/transcript/505?m=288820#288820"">Based on your observations of current SO diamond moderators and
  Meta.SO and thus diamond moderation policy, how long do you think it
  would take for you to learn the ropes and be comfortable with the
  diamond mod tools, and why?</a> - <a href=""http://chat.stackoverflow.com/users/89334/waiwai933"">waiwai933</a></p>
</blockquote>

<p>To <a href=""http://www.quotationspage.com/quote/334.html"" rel=""nofollow"">quote Albert Einstein</a>:</p>

<blockquote>
  <p>I never think of the future - it comes soon enough.</p>
</blockquote>

<p>Seriously though, there <em>will</em> be a learning curve, and I will be aggressive in ""getting over the hump"" as quickly as possible.</p>

<p>In that time, however, I will approach issues I am unsure about the way I would any other, collaborating with my peers, learning in the process, and abstaining until I am convinced that the course of action is the best one for the community.</p>

<p>If I had to put a hard number on it, I'd say somewhere between one to two months (that might be a little aggressive, but I've yet to experience the full breadth and width of what I'll have to pick up).</p>

<blockquote>
  <p><a href=""http://chat.stackoverflow.com/transcript/505?m=288749#288749"">Would you suspend a user who repeatedly posts replies to their
  questions in answers instead of comments who has been told of the
  proper procedure, and if so, for how long? If not, what action would
  you take instead, if any?</a> - <a href=""http://chat.stackoverflow.com/users/89334/waiwai933"">waiwai993</a></p>
</blockquote>

<p>It depends on the user's intent; if it's clear that the user is flagrantly disregarding proper procedure in the face of being politely told otherwise, then yes, I would suspend a user.  How long would be dependent on the user's activity, it would have to be a period long enough to have an impact.</p>

<p>Suspending a user for a day when they come to the site once every two weeks will have little effect.</p>

<p>If I cannot find any information that the user has been informed of the proper procedure then I will do so in the comments, suggesting that the user add it as a comment.  I'd then monitor the user's behavior for a little bit, and inform my fellow moderators about that user's activities.</p>

<blockquote>
  <p><a href=""http://chat.stackoverflow.com/transcript/505?m=288703#288703"">What's your top reason why you want to be a moderator?</a> - <a href=""http://chat.stackoverflow.com/users/16587/george-stocker"">George
  Stocker</a></p>
</blockquote>

<p>I like to help. It's why I was awarded an MVP position (another tenant, helping others in a peer-to-peer environment).  It's why I created <a href=""http://sf4answers.com"" rel=""nofollow"">sf4answers</a>.</p>

<p>The more ability I am given to help individuals or groups as a whole, I take.  Being a moderator will allow me to bring a better SO experience to all and I'd take it as a source of pride to be able to say I helped do that in some small way.</p>

<p>And I like diamonds. =)</p>

<blockquote>
  <p><a href=""http://chat.stackoverflow.com/transcript/505?m=288915#288915"">Do you think it's the role of the moderator to calm down
  condescending, arrangant, disdainful, or aggressive answers or
  comments not really helping the user the question?</a> - <a href=""http://chat.stackoverflow.com/users/333306/pierre-303"">Pierre
  303</a></p>
</blockquote>

<p>If it is a singular comment/answer, etc, then it might be able to be easily defused by a polite comment, and it takes little time to do that.  While one might be a moderator, that doesn't mean that one should bring the sledgehammer down when a regular hammer will do.</p>

<p>If it's a full-blown comment war, then no, it's not the role of moderator to calm down these situations, <strong>it's the role of the moderator to stop/fix them with the tools given to them</strong>.</p>

<p>Additionally, it should be said that the SO community does a great job of policing these things themselves with flags, something that helps all moderators.  I believe in the flagging policy and the community's use of it.</p>

<blockquote>
  <p><a href=""http://chat.stackoverflow.com/transcript/505?m=288899#288899"">For those of you with low MSO rep, do you read questions and answers
  on MSO? If not, do you think this will impair your understanding of SO
  policy, and why?</a> - <a href=""http://chat.stackoverflow.com/users/89334/waiwai933"">waiwai933</a></p>
</blockquote>

<p>It's exactly this reason that <a href=""http://meta.stackoverflow.com/users/140951/casperone?tab=activity"">I'm to engaging more in meta</a> (<a href=""http://meta.stackexchange.com/questions/111663/have-better-description-of-moderator-election-nomination-on-activity-tab"">sometimes sucessfully</a>, <a href=""http://meta.stackexchange.com/questions/111529/allow-moderators-to-remove-accepted-flags-on-blatantly-incorrect-answers"">sometimes not so much</a>), without that contribution, I won't be able to do my job as moderator effectively; contributing in meta more will only help me with getting over the hump mentioned above.</p>

<blockquote>
  <p><a href=""http://chat.stackoverflow.com/transcript/505?m=288767#288767"">Q: What should be done with Questions and Answers that are flagged
  for ""low quality""? Do you think they should be treated
  differently?</a> - <a href=""http://chat.stackoverflow.com/users/1288/bill-the-lizard"">Bill the Lizard</a></p>
</blockquote>

<p>There's little context around this, but low-quality posts degrade the system, and that is a bad thing.  Low-quality posts would be deleted.  Of course, ones which are debatable in quality would be discussed with fellow moderators and the community.</p>

<blockquote>
  <p><a href=""http://chat.stackoverflow.com/transcript/505?m=288766#288766"">Related question: How would you deal with a user who produced a
  steady stream of valuable answers, but tends to generate a large
  number of arguments/flags from comments?</a> - <a href=""http://chat.stackoverflow.com/users/811/shog9"">Shog9</a></p>
</blockquote>

<p>I'd defer them all to Shog9 ;)</p>

<p>I think this case is simple, you don't deal with the user, you deal with the comments through moderation.  </p>

<p>If the user's overall net effect is negative (and extremely negative at that) <em>then you deal with the user</em>.</p>

<blockquote>
  <p><a href=""http://chat.stackoverflow.com/transcript/505?m=288743#288743"">Question: Do you consider yourself addicted to stackoverflow, and in
  what ways (good and bad) does it impact your life?</a> - <a href=""http://chat.stackoverflow.com/users/2915/adam-davis"">Adam
  Davis</a></p>
</blockquote>

<p>I don't consider myself addicted, but that's a subjective view.  My wife might consider otherwise. =)</p>

<p>Good ways are obvious; I get to contribute and help others, and I get to learn in the process.  That satisfies a core part of who I am.  </p>

<p>The bad ways?  Well, I joked about my wife earlier, but there are times I'm trying to put that finishing touch on an edit and it's not the most opportune time, and I might put off other things at times to do such things, but generally I can't say my life is out of balance because of it.  </p>

<p>SO has been very good to me, and I want to be very good to it.</p>

<blockquote>
  <p><a href=""http://chat.stackoverflow.com/users/13992/badp"">How do you feel about losing your close votes?</a> - <a href=""http://chat.stackoverflow.com/users/13992/badp"">badp</a></p>
</blockquote>

<p>I don't mind at all, the community has so many available to them and it's been shown that they can put them to good use.  I'll have other more prominent concerns to address as moderator.</p>

<blockquote>
  <p><a href=""http://chat.stackoverflow.com/transcript/505?m=288907#288907"">Since @MichaelMrozek mentioned burnout, how can you avoid getting
  overwhelmed to the point that participating isn't fun anymore? And how
  can it be identified before it's ""too late"" in fellow mods?</a> -
  <a href=""http://chat.stackoverflow.com/users/181481/rebecca-chernoff"">Rebecca</a></p>
</blockquote>

<p>Communication is key; no moderator is an island.</p>

<p>Keep up the lines of communication; if the communication is starting to wane from generally accepted levels, then that might be the first indicator.</p>

<blockquote>
  <p><a href=""http://chat.stackoverflow.com/transcript/505?m=288896#288896"">Question: When should questions be closed and just left alone vs.
  when should they be closed and deleted? That is, when do you believe
  in deleting content?</a> - <a href=""http://chat.stackoverflow.com/users/19679/brad-larson"">Brad Larson</a></p>
</blockquote>

<p>I've already stated that if the content is of very low quality, then it should be deleted.  If the content is offensive or hateful in any way, it should be deleted.</p>

<p>However, there are a good number of times where the question might have a better life on another SE site, or if it is of questionably low quality, a nudge (in the form of a comment) can encourage a user to turn low-quality content into good content.</p>

<p>Deleting should be aggressive when the content is of an obviously detrimental nature to SO and the community; other means should be used when it is not.</p>

<p>There are more questions, but I really like and want to answer this one:</p>

<blockquote>
  <p><a href=""http://chat.stackoverflow.com/transcript/505?m=288881#288881"">PERSONAL PHILOSOPHY QUESTION: Ability to edit other people's answers
  - great SO feature, or greatest SO feature?</a> - <a href=""http://chat.stackoverflow.com/users/811/shog9"">Shog9</a></p>
</blockquote>

<p>It <em>is</em> a great feature, but it is not SO's <em>greatest</em> feature, IMO.  The vote is SO's greatest feature; so much of what is done on SO is predicated on the vote, it opens/closes gateways to so many other features which serve to encourage the community to help keep the system running in a healthy manner.</p>

<p>I love that we can edit posts and take great pride in doing it (as I've done it quite often), but to me, the vote and all that it enables is the single greatest feature of SO (IMO).</p>

<hr/>

<h2>General Philosophy</h2>

<p>This election, I didn't just ""throw my hat into the ring"", that was what I did the last time I nominated myself, not approaching it with the seriousness it deserves.  </p>

<p>Since then, there's been time to reflect on the position, and as to whether or not I truly want it.  My answer is a resounding ""yes"".  This time, I approach the election and the position with a seriousness, passion, and commitment that the position demands.</p>

<p>Reputation is important.  It's the quantifiable cornerstone of what Stack Overflow is built on.</p>

<p>The pursuit of reputation, however is not important.  What is of more importance are the actions one takes to foster the community in a positive direction (one of the reasons for the badge requirements, I gather, which I fully support).</p>

<p>That said, I've long been an advocate of improving the quality of the experience for <em>everyone</em> at SO; editing posts for spelling and grammar mistakes, formatting code for readability, voting to close/migrate posts, flagging posts (<em>never</em> out of spite or malice, but always with the goal of improving the overall quality of the question and/or system).</p>

<p>These are things that there are no (or difficult to acquire) metrics for.  They are tedious and thankless, and yet still must be done in order to keep the quality bar high.</p>

<p>These are the tasks that I take joy in providing, knowing that the actions I take based on the care I have for a better experience have a real, lasting effect.</p>

<p>I am a passionate believer in the neutrality that a <a href=""http://stackoverflow.com/faq#editing"">collaborative, wiki-like site such as Stack Overflow</a> strives to maintain.  I believe in this so much so that I've <strong>never</strong> had a problem <strong>voting/flagging my own content for removal</strong> in order to improve the overall quality.</p>

<hr/>

<h2>Why I believe I should be one of your next moderators</h2>

<p>I've never asked nor expected thanks.  This is why being a moderator is perfect for me.  I revel in the tasks that I know must be done (just look at my <a href=""http://stackoverflow.com/users/50776/casperone?tab=reputation#page_1-view_graph"">reputation gain over the last year vs. the past two years</a>); the work is it's own reward.  </p>

<p>Being a moderator is allows me to do more of this work and on a greater scale.  It enables me to do what I love and provide for a better user experience for all.</p>

<p>I'm passionate about helping.  As a creator of a <a href=""http://sf4answers.com"" rel=""nofollow"">Stack Overflow clone</a>, I've been able to combine my passion for technology and for helping others.</p>

<p>I'll bring that same passion to the moderator role when elected.</p>

<hr/>

<h2>Q&A</h2>

<p>Come to <a href=""http://chat.stackoverflow.com/rooms/info/505/town-hall-chat?tab=schedule"">next the town hall meeting (or two!) for moderator election nominees</a>, and ask ask ask!</p>

<p>That's up to you!  Be aggressive and <strong>ask the questions in the comments that are important to you in the comments</strong>.</p>

<p>Ask the things <strong>you feel you must know about your candidate</strong> that will guide your decision in this election.</p>

<p>I'll answer <strong>everything</strong> with the same transparency that I will bring to my actions as a moderator.</p>

<hr/>

<h2>Thanks</h2>

<p>A sincere thank you to all for reading and for any support you provide.</p>",3,2011-11-07 20:30:17.177000+00:00,2011-11-07 20:30:17.177000+00:00,2011-11-14 18:54:49.343000+00:00,2014-04-25 09:44:10.137000+00:00,,-1,,50776,6,343,
4729762,"<p>I would like to become a moderator due to the fact that I'm very socially active as well as great patience. </p>

<p>Working for a organisation that demands patience as a key skill, over the years I have become very good at listening to all parties arguments and deciding not the facts that are in front of me, I am not the type to be socially persuaded into a decision. </p>

<p>I believe in myself that my listening skills are good in comparison to many other members of stack overflow members. </p>

<p>Some details about myself: </p>

<ul>
<li>Name: Robert Pitt </li>
<li>Age: 22 </li>
<li>Some Skills: Programming, Networking, Infrastructure, Problem Solving, Team Management </li>
<li>Interests: Computer Science, Programming, Latest Technologies, Sports, Pint in the pub, Enjoying Life, Socialising. </li>
</ul>

<p>A short Biography: 
I'm a young enthusiastic person who thrives on becoming great at anything I find interesting, I work for the Children's Services across the UK where I work with Information Communication Technology as a Manager for the Infrastructure and Innovations team. </p>

<p>But under all that I'm actually a relaxed guy who likes to be with mates, going to the pub and talking about Music, Life, Women etc.</p>

<p>Something you may notice about my profile is that i have several answers with 0 votes, several answers with minus votes, I would just like you to know that this is not down to poor answers (although sometimes when I'm tired I can make mistakes) but the fact that even though I'm incorrect I leave my answers up where others would delete them if they start getting down votes.</p>

<p>The reason for this is that SO is not about reputation, Its not about being right all the time, its about providing the less knowledgeable with a set of answers that are marked accordingly to there correctness, so that the user knows what's correct <em>as well</em> as what's incorrect. </p>

<p>On SO there is only need for little intervention when when it comes to moderation and knowing when that intervention should be is a key factor in keeping peace within the community.</p>

<p>From the past sites that I have run as well as moderated I have learnt that moderators need to be considerate as well as vigilant, Within my life I have been known to be able to talk any single person and be able to read there character and personality and respond with the correct tone,manner and body language to be able to keep a certain level of respect.</p>

<p>I believe that bringing some of these skills into the community I would be able to gain respect and order from the community.</p>

<p>Finally I would just like to say that I'me not perfect, and if you expected the perfect moderator I would withdraw my proposal, I expect to make mistakes and I look forward to making mistakes as this is the only true way to gain experience and knowledge.</p>

<p>Thanks for taking the time to review this post. </p>

<p>Regards 
Robert Pitt</p>",3,2011-01-18 22:25:58.790000+00:00,2011-01-18 22:25:58.790000+00:00,2011-01-19 00:08:38.163000+00:00,2011-01-19 00:08:38.163000+00:00,,353790,,353790,6,0,
29481975,"<p>Hi everyone,</p>

<p>I'm Dan Dascalescu and I believe in accountability, hence my real-life picture, bio and contact information are included in my profile.</p>

<p>I'm a big supporter of following rules while minding context. I've voted to close many questions as duplicates, and I've also brought to attention questions that I believed were incorrectly closed, or <a href=""http://meta.stackoverflow.com/questions/286966/did-we-really-have-to-delete-this-80-vote-community-wiki-answer-after-three-year"">answers</a> that were <a href=""http://meta.stackoverflow.com/questions/289411/first-timers-answer-pointing-to-open-source-code-and-disclosing-affiliation-de"">deleted</a> when a better course of action could have been found.</p>

<p>I believe that</p>

<blockquote>
  <p>The mission of Stack Overflow is to collect useful programming knowledge; if that knowledge is useful, but not in a form that we like, the first thing we should reach for is making that knowledge available to the community in a form that is acceptable to us, not removing the information outright.</p>
</blockquote>

<p>As a moderator, my first priorities would be preservation of useful information, followed by cleaning up content in order to reach high-quality, authoritative answers.</p>",4,2015-04-07 00:53:09.807000+00:00,2015-04-07 00:53:09.807000+00:00,2015-04-07 00:53:09.807000+00:00,2015-04-07 00:53:09.807000+00:00,,1269037,,1269037,6,0,
4729806,"<p>I have been a member of this vast and wonderful community for very nearly 2 and a half years (2 years, 4 months if you care). Out of those days, I have visited the site for 471 days, 65 of them consecutively. It's become a daily habit of logging in, checking out the moderator panel and then answering as many questions as I can get my hands on.</p>

<p>I mostly answer questions in the ruby-on-rails (and similar) tags, but I've been known to <a href=""http://stackoverflow.com/questions/4467094/should-a-developer-always-use-version-control/4467171#4467171"">stray</a> <a href=""http://stackoverflow.com/questions/100518/the-programmers-bill-of-rights/100670#100670"">into</a> <a href=""http://stackoverflow.com/questions/545844/biggest-performance-improvement-youve-had-with-the-smallest-change/548275#548275"">other areas</a> also. I answer the questions to the best of my ability and although I can be wrong occasionally (although this is mostly just to prove I am human and not a robot /joke) I accept the comments of those who inform me of my missteps with grace and dignity.</p>

<p>I think Stack Overflow is the <em>best</em> resource for programming questions on the internet today and I hope, well into the future. The community is absolutely amazing.</p>",4,2011-01-18 22:30:30.027000+00:00,2011-01-18 22:30:30.027000+00:00,2011-01-18 22:30:30.027000+00:00,2011-01-18 22:30:30.027000+00:00,,15245,,15245,6,0,
45200454,<p>I love this site. it have game me so much I want to be able to give back just a bit more. I will do my best to keep this amazing site stay amazing. I love you all </p>,4,2017-07-19 20:30:40.707000+00:00,2017-07-19 20:30:40.707000+00:00,2017-07-19 20:30:40.707000+00:00,2017-07-19 20:30:40.707000+00:00,,1380867,,1380867,6,0,
10890329,"<p>I would like to nominate myself.</p>

<p>I am an avid fan of Stack Overflow since September 2008. I've contributed ideas to meta, made appropriate flags and formulate discussion/debate.</p>

<p>I am also one of ~250 marshals on the site.</p>

<h2>Why I want the job:</h2>

<p>I feel that I will help continue the tradition of quality on StackOverflow. I know I will do what is best for the community.</p>",4,2012-06-05 00:59:58.630000+00:00,2012-06-05 00:59:58.630000+00:00,2012-06-05 22:41:58.103000+00:00,2012-06-05 22:41:58.103000+00:00,,23528,,23528,6,0,
15192291,"<p>I've been a member in of SO for over 2 years now, I was lucky enough to actually find the site right from the beginning of my programming experience. </p>

<p>I think this site has made me grow as no other resource out there (except maybe books) and I firmly believe in it and it's model. It has been by my side from absolute newbie to someone who is making a living programming.</p>

<p>That said, I'll be the first to admit I'm no where close in the level of expertise of many of the great folks volunteering for mod, but I'll argue that that shouldn't be a deterrent for voting me, on the contrary.</p>

<p>Since I can't help as much as others answering question, I'd like to give back making the site a better place, improving the quality of the site in a way I can't right now.</p>

<p>So to sum up, I believe that what I lack in technical knowledge, I can compensate with fairness, active moderation and lot's of dedication to this awesome site.</p>",4,2013-03-03 23:39:40.090000+00:00,2013-03-03 23:39:40.090000+00:00,2013-03-03 23:39:40.090000+00:00,2013-03-03 23:39:40.090000+00:00,,463065,,463065,6,0,
4730283,"<p>I would love to be considered for nomination to help moderate this community.  I don't have the highest rep, but I contribute as much as I can.  To attribute to my obsession, I've visited StackOverflow.com every day for 249 consecutive days (450 total days over a 1.7 year membership).  I answer more questions than I ask, and I try my best to accept an answer for as many of my questions as possible.</p>

<p>My philosophy for moderation is that everyone deserves to be respected for their questions, and therefore down votes and close votes definitely don't need to be accompanied by insults.  I also know that there are a vast number of (what North Americans would call) foreign members, and a moderator should not judge a member on their linguistic skills, but rather help, encourage, and edit where needed. <em>note: this is not to say that I'm a softy. I'll absolutely do my part to keep this community clean. SO is like my home away from home, I really love this community :)</em></p>

<p>Please consider me for a SO moderator position.</p>",5,2011-01-18 23:35:37.527000+00:00,2011-01-18 23:35:37.527000+00:00,2011-01-18 23:35:37.527000+00:00,2011-01-18 23:35:37.527000+00:00,,124069,,124069,6,0,
4729659,"<p>I have been active in the community for over a year and try to answer at least one question every day.  I would love to get the chance to be a moderator and support the community.  Thanks for your consideration!</p>

<p>Oh, and I promise to balance the budget!!</p>

<p>AND I do promise to expunge all ennui in the world, after all I am the ennuikiller!!</p>

<p>In all seriousness I beleive I can be both unbiased and steadfast, able to adjudicate fairly and objectively.  I am onm Stackoverflow at least 1 hour a day and will continue to enhance and suport the community to my best ability.</p>",5,2011-01-18 22:14:13.677000+00:00,2011-01-18 22:14:13.677000+00:00,2011-01-20 14:36:48.560000+00:00,2011-01-20 14:36:48.560000+00:00,,86837,,86837,6,-26,
45154399,"<p>Hi, I'm Floern. <sup>(with an <a href=""//goo.gl/nq4Lx"" rel=""nofollow noreferrer"">'rn'</a>, in case your screen tries to convince you otherwise)</sup></p>

<p>I've been a contributor on Stack Overflow since January 1st 2011, when I started answering PHP questions, although I switched to Android in the meantime.</p>

<p>I'm a member of <a href=""//chat.stackoverflow.com/rooms/111347"">SOBotics</a> where we program chatbots that help us find non-answers, vandalism, plagiarized content, heated comments and much more, just to keep Stack Overflow a nice place, 24 hours a day, 7 days a week. Further I'm lurking around in the <a href=""//chat.stackexchange.com/rooms/11540"">Charcoal chatroom</a> to help taking down spam.</p>

<p>Up until now I have raised more than 11k helpful flags (99.82% helpful) and completed some 12k&nbsp;reviews.</p>

<p><strong>Why do I want to become a ♦ moderator?</strong> Sometimes I hit the limits on the options I have as a normal user. For instance I cannot intervene in an abusive comment thread. The only thing I can do is to flag, watch the fistfight and wait until a mod steps in. Also, instead of filling up the moderator review queue with my flags I can help keeping it short.</p>

<p><a href=""//meta.stackoverflow.com/a/352407/559745"">My answers to your questions</a>.</p>",5,2017-07-17 22:06:32.303000+00:00,2017-07-17 22:06:32.303000+00:00,2017-07-17 23:16:39.037000+00:00,2017-07-17 23:16:39.037000+00:00,,559745,,559745,6,4498,
8042275,"<p>I would like to nominate myself as a candidate. I am pretty active in the SO community. I frequently help approve edits, make appropriate edits myself, and I'm also active as far as flagging and reviewing posts are concerned (as of posting my flag weight is 685.1455). I enjoy participating on this site and I enjoy contributing to it. I feel that I can participate and help out even more by being a member of the moderation team.</p>

<p>Thank you!</p>",5,2011-11-07 20:36:04.743000+00:00,2011-11-07 20:36:04.743000+00:00,2011-11-07 20:36:04.743000+00:00,2011-11-07 20:36:04.743000+00:00,,263004,,263004,6,0,
4731234,"<p>I'll throw my hat in the ring as the representative of the ""old guy"" party.  With over 20 years of professional technical experience that has really run the gamut:</p>

<ul>
<li>Mainframe</li>
<li>Desktop PC application development using ISAM databases and C</li>
<li>Systems Architecture design and implementation for one of the original Big 5 consultants</li>
<li>Mid-size company consulting on a variety of technologies</li>
<li>Hands-on technical manager for one of the best known automotive brands in the world.</li>
</ul>

<p>Over the past few months, I've built a StackOverflow reputation nearing 5,000.  However, what I'm more proud of is my work behind the scenes.  Since I earned enough reputation to edit questions, I've easily spent the majority of my time on StackOverflow slowly decrufting questions with careful editing and reformatting (and the occasional resurrection of the murdered English language).</p>

<p>As a mod, I would continue this, but on a grander scale with more impact.</p>

<p>A vote for me will <em>not</em> be a vote wasted.  This, I  promise.</p>",5,2011-01-19 02:32:40.153000+00:00,2011-01-19 02:32:40.153000+00:00,2011-01-19 02:32:40.153000+00:00,2011-01-19 02:32:40.153000+00:00,,345708,,345708,6,0,
4729819,"<p>The thought of being a Stack Overflow moderator gives me butterflies in the stomach area.</p>

<p>I should probably see a doctor about this.</p>

<p>In the mean time, though, that means I'm excited at the prospect. I'm on Stack Overflow more than any other site <sub><sup><em>cough</em> by an order of magnitude</sub></sup> and I would be honored to be able to give my time to make SO an even better resource than it already is.</p>

<p>I haven't posted on Meta all that much, but I do try to keep up on the really important topics there.</p>

<p>I know how the site works. I don't take myself too seriously. I would bleeping <strong>love</strong> to be a diamond mod.</p>",5,2011-01-18 22:32:08.253000+00:00,2011-01-18 22:32:08.253000+00:00,2011-01-18 22:32:08.253000+00:00,2011-01-18 22:32:08.253000+00:00,,139010,,139010,6,-47,
