id,title,body,comment_count,community_owned_date,creation_date,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,post_type_id,score,tags
7279696,,Django-mailer is a pluggable django app for mail queuing and management,0,,2011-09-02 05:54:27.113000+00:00,2013-05-07 12:44:41.767000+00:00,2013-05-07 12:44:41.767000+00:00,,771848,,771848,4,0,
16449904,,celery-task is a building block of Celery distributed task queue system,0,,2013-05-08 20:47:36.427000+00:00,2013-05-08 21:03:09.023000+00:00,2013-05-08 21:03:09.023000+00:00,,771848,,771848,4,0,
16425940,,django-sites is a framework for associating objects and functionality to particular Web sites. Is used when a single Django instance power more than one site.,0,,2013-05-07 18:21:07.873000+00:00,2013-05-07 18:54:42.803000+00:00,2013-05-07 18:54:42.803000+00:00,,771848,,771848,4,0,
16420391,,Django-uploads refers to how django handles file uploads,0,,2013-05-07 13:32:51.577000+00:00,2013-05-07 13:56:59.420000+00:00,2013-05-07 13:56:59.420000+00:00,,771848,,771848,4,0,
15912666,,python-eval refers to the python's eval built-in function that is used to execute arbitrary code objects,0,,2013-04-09 21:15:04.723000+00:00,2013-05-16 18:59:57.533000+00:00,2013-05-16 18:59:57.533000+00:00,,771848,,771848,4,0,
16647078,,django-paypal is a pluggable Django app that implements with PayPal Payments Standard and Payments Pro,0,,2013-05-20 10:05:42.260000+00:00,2013-05-20 10:27:09.763000+00:00,2013-05-20 10:27:09.763000+00:00,,771848,,771848,4,0,
16420655,,Manytomanyfield is a field of a model class in Django that defines many-to-many relationship,0,,2013-05-07 13:44:15.790000+00:00,2013-05-07 14:22:46.977000+00:00,2013-05-07 14:22:46.977000+00:00,,771848,,771848,4,0,
16448293,,"wx.textctrl refers to wxTextCtrl, which is a text control in wxWidgets that allows text to be displayed and edited",0,,2013-05-08 19:05:04.083000+00:00,2013-05-08 19:09:38.753000+00:00,2013-05-08 19:09:38.753000+00:00,,366904,,771848,4,0,
16448270,,wxTextCtrl is a text control in wxWidgets that allows text to be displayed and edited,0,,2013-05-08 19:03:38.683000+00:00,2013-05-08 19:06:56.103000+00:00,2013-05-08 19:06:56.103000+00:00,,366904,,771848,4,0,
16556580,,XlsxWriter is a python module for creating Excel XLSX files,0,,2013-05-15 03:57:26.863000+00:00,2015-05-25 17:00:44.520000+00:00,2015-05-25 17:00:44.520000+00:00,,681785,,771848,4,0,
16449970,,"nosetests is the the script name for running Python [tag:nose] testing, a package for automated unit tests based on simple asserts and running all test*() functions in test*.py.  Unfortunately, the [tag:nose] tag is used more often, so you need to search for your question twice.",0,,2013-05-08 20:51:34.227000+00:00,2013-09-07 22:02:46.127000+00:00,2013-09-07 22:02:46.127000+00:00,,1320510,,771848,4,0,
16456998,,django-admin-filters is a pluggable Django application which provides generic filters for the admin changelist view.,0,,2013-05-09 07:50:15.347000+00:00,2013-05-09 11:54:39.833000+00:00,2013-05-09 11:54:39.833000+00:00,,63550,,771848,4,0,
16553233,,django-adaptors is a tool which allows you to transform easily a CSV/XML file into a python object or a django model instance.,0,,2013-05-14 21:33:43.373000+00:00,2018-05-26 18:27:41.873000+00:00,2018-05-26 18:27:41.873000+00:00,,5957979,,771848,4,0,
3625060,JPA,"The Java Persistence API (JPA) is a Java specification for accessing, persisting, and managing data between Java objects/classes and a relational database. It is part of the EJB 3.0 specification and is the industry standard approach for Object to Relational Mapping (ORM).",0,,2010-09-02 08:19:35.783000+00:00,2018-02-01 19:26:01.233000+00:00,2018-02-01 19:26:01.233000+00:00,,66686,,771848,4,0,
16421604,,django-crispy-forms is a pluggable Django app that helps to write DRY forms by providing additional capability to configure and control the rendered HTML,0,,2013-05-07 14:28:15.463000+00:00,2018-02-08 14:19:57.080000+00:00,2018-02-08 14:19:57.080000+00:00,,3848833,,771848,4,0,
16286614,,"twill is an open source language written in Python that allows browsing the Web from a command line interface. twill supports most standard Web features (like forms and cookies) and automated Web testing. With its latest release in 2007, twill is considered outdated today.",0,,2013-04-29 19:25:18.873000+00:00,2015-12-27 17:52:22.040000+00:00,2015-12-27 17:52:22.040000+00:00,,3620003,,771848,4,0,
16546335,,"An adjacency list is a representation of a graph, a collection of unordered lists, one for each vertex in the graph.",0,,2013-05-14 14:48:42.310000+00:00,2015-12-18 23:58:16.357000+00:00,2015-12-18 23:58:16.357000+00:00,,3620003,,771848,4,0,
16106453,,python-multithreading refers to how to divide work into multiple streams of execution in Python.,0,,2013-04-19 14:01:21.850000+00:00,2014-08-03 04:08:49.240000+00:00,2014-08-03 04:08:49.240000+00:00,,2073595,,771848,4,0,
21172612,,"TIBCO Spotfire is a flexible environment for analyzing business and technical data. It includes in-memory analysis, predictive modeling and a visual interface. The current version is 7.14.

Spotfire SO chat room: https://chat.stackexchange.com/rooms/43977/spotfire",0,,2014-01-16 20:51:56.700000+00:00,2018-08-27 06:17:14.460000+00:00,2018-08-27 06:17:14.460000+00:00,,1261166,,1951496,4,0,
10542874,,"Android Comparability Test Suite, a suite of several thousand test cases to be run on an Android device from a host computer to test the OS and to ensure compatibility across Android implementations.",0,,2012-05-10 22:08:36.123000+00:00,2012-05-11 02:38:21.667000+00:00,2012-05-11 02:38:21.667000+00:00,,772104,,772104,4,0,
5971201,,py2app can create standalone Mac OS X applications with Python,0,,2011-05-11 22:08:57.770000+00:00,2011-05-11 22:56:05.450000+00:00,2011-05-11 22:56:05.450000+00:00,,52232,,52232,4,0,
40764432,,"Aeron is a reliable UDP unicast, UDP multicast, and IPC message transport",0,,2016-11-23 12:20:27.473000+00:00,2016-11-23 16:45:47.583000+00:00,2016-11-23 16:45:47.583000+00:00,,381448,,381448,4,0,
7853440,,"A Cucumber-like story runner based on RSpec. Deprecated by its author, use Cucumber instead.",0,,2011-10-21 18:03:36.490000+00:00,2016-05-15 02:34:22.610000+00:00,2016-05-15 02:34:22.610000+00:00,,634576,,449288,4,0,
41921691,,"jQuery lightbox script for displaying images, videos and more.
Touch enabled, responsive and fully customizable.",0,,2017-01-29 13:59:47.597000+00:00,2017-01-30 08:55:34.377000+00:00,2017-01-30 08:55:34.377000+00:00,,6413064,,6413064,4,0,
45275453,,VADER (Valence Aware Dictionary and sEntiment Reasoner) is a python lexicon and rule-based sentiment analysis tool that is specifically attuned to sentiments expressed in social media.,0,,2017-07-24 08:16:52.493000+00:00,2017-07-25 03:53:07.010000+00:00,2017-07-25 03:53:07.010000+00:00,,3336968,,3336968,4,0,
6417015,,"Visual FoxPro (VFP) is a data-centric, object-orientated, procedural, programming language from Microsoft. The last released version, 9 Service Pack 2, was in 2007. Microsoft has since discontinued the product but it still has active use in business to this day, due to its low cost of deployment and fairly rapid development.",0,,2011-06-20 20:23:41.370000+00:00,2015-10-07 20:19:36.830000+00:00,2015-10-07 20:19:36.830000+00:00,,894977,,259592,4,0,
6417030,,FoxPro is a database and application development IDE from Microsoft.,0,,2011-06-20 20:24:30.307000+00:00,2017-01-30 05:06:18.847000+00:00,2017-01-30 05:06:18.847000+00:00,,68722,,259592,4,0,
27950123,,The set of interfaces and contracts support ECMAScript 6's iterator pattern and the `for ... of` loop syntax.,0,,2015-01-14 18:38:54.953000+00:00,2015-01-14 19:26:44.840000+00:00,2015-01-14 19:26:44.840000+00:00,,129032,,129032,4,0,
49600377,,The tool that connects your app to Firebase in Android Studio.,0,,2018-04-01 16:49:57.507000+00:00,2018-04-02 20:07:09.440000+00:00,2018-04-02 20:07:09.440000+00:00,,8779784,,8779784,4,0,
20165992,,Unquote is a library for writing unit test assertions as F# quoted expressions.,0,,2013-11-23 18:09:59.207000+00:00,2013-11-23 18:31:31.843000+00:00,2013-11-23 18:31:31.843000+00:00,,2619912,,2619912,4,0,
18802670,,The GridSplitter control is a WPF control that you can use to redistribute space between the columns or rows of a WPF Grid.,0,,2013-09-14 14:14:42.300000+00:00,2013-09-14 14:54:25.190000+00:00,2013-09-14 14:54:25.190000+00:00,,2619912,,2619912,4,0,
20005846,,Use this tag for question about the MASS Package for the programming language R,0,,2013-11-15 16:30:11.353000+00:00,2013-11-15 16:37:20.337000+00:00,2013-11-15 16:37:20.337000+00:00,,2619912,,2619912,4,0,
23855758,,WndProc is a .NET method that process Windows messages. It is the .NET equivalent of the C++ WindowProc method.,0,,2014-05-25 13:25:14.877000+00:00,2014-05-25 13:49:16.510000+00:00,2014-05-25 13:49:16.510000+00:00,,2619912,,2619912,4,0,
6438083,,About the HAVING keyword in SQL.,0,,2011-06-22 10:01:34.627000+00:00,2018-10-26 22:41:31.220000+00:00,2018-10-26 22:41:31.220000+00:00,,939860,,2619912,4,0,
20747304,,"PLEASE DON'T USE THIS TAG! Use a more specific tag, for example, when an apache mod is referenced, use for example [mod-rewrite]. For the modulo operation, use [modulo]. If your question is about logical subdivisions of a larger, more complex system, use [module]. More information: http://meta.stackexchange.com/questions/209867/burninating-mod",0,,2013-12-23 16:23:39.860000+00:00,2014-01-03 07:39:21.997000+00:00,2014-04-25 11:18:23.540000+00:00,,-1,,2619912,4,0,
24639452,,Jailkit is a set of utilities to limit user accounts to specific files using chroot() and or specific commands.,0,,2014-07-08 18:45:29.137000+00:00,2014-07-08 19:04:25.880000+00:00,2014-07-08 19:04:25.880000+00:00,,458248,,458248,4,0,
4923902,,Microsoft Azure is a Platform as a Service and Infrastructure as a Service cloud computing platform - ONLY QUESTIONS ABOUT PROGRAMMING ARE ON-TOPIC. General server help can be obtained at Super User o Server Fault.,0,,2011-02-07 16:45:57.627000+00:00,2018-11-11 08:34:26.610000+00:00,2018-11-11 08:34:26.610000+00:00,,850848,,65545,4,0,
51145002,,"For questions relating to issues dealing with currency exchange rates. 

Examples include reaching currency exchange API services, converting data, historical analyses of international financial data, etc.",0,,2018-07-02 23:53:45.350000+00:00,2018-07-03 05:31:11.637000+00:00,2018-07-03 05:31:11.637000+00:00,,3604745,,3604745,4,0,
12194842,,The tag is used to signify questions related to Sitefinity CMS before its rewrite in version 4,0,,2012-08-30 10:29:51.430000+00:00,2012-08-30 11:02:37.533000+00:00,2012-08-30 11:02:37.533000+00:00,,1801,,1801,4,0,
8373894,,A social gaming platform for Android and iOS.  It was discontinued in 2012.,0,,2011-12-04 07:14:56.660000+00:00,2013-01-17 04:25:58.837000+00:00,2013-01-17 04:25:58.837000+00:00,,680925,,201225,4,0,
5267320,,Microsoft WebMatrix consists of a basic IDE bundled with a simple but powerful SQL database  and a lightweight web server.  WebMatrix is no longer recommended as an integrated development environment for ASP.NET Web Pages. Use Visual Studio or Visual Studio Code.,0,,2011-03-10 23:43:00.377000+00:00,2018-10-09 08:06:36.553000+00:00,2018-10-09 08:06:36.553000+00:00,,4873,,4873,4,0,
46601525,,Use this tag only for questions directly related to core data Transformable attribute type.,0,,2017-10-06 08:29:13.767000+00:00,2017-10-08 10:11:09.733000+00:00,2017-10-08 10:11:09.733000+00:00,,988169,,988169,4,0,
5781950,,"This describes bugs which specifically affect Internet Explorer 7 (IE7), these may be JavaScript, CSS, or other in-browser issues.",0,,2011-04-25 18:56:22.807000+00:00,2012-01-11 11:48:58.643000+00:00,2012-01-11 11:48:58.643000+00:00,,728841,,728841,4,0,
5339699,,"Magento Enterprise Edition is a closed-source superset of Magento Community Edition.  It contains a number of additional features, and requires an annual license fee.",0,,2011-03-17 13:30:55.067000+00:00,2011-03-17 13:51:56.840000+00:00,2011-03-17 13:51:56.840000+00:00,,336905,,336905,4,0,
21988076,,"Briefly, a gerund represents a list of verbs. It is useful mainly for supplying a list of verbs as a single argument to an operator.",0,,2014-02-24 12:40:32.463000+00:00,2014-02-24 12:44:40.783000+00:00,2014-02-24 12:44:40.783000+00:00,,2107657,,2107657,4,0,
21985174,,The ARMv8 architecture introduces 64-bit support to the ARM architecture with a focus on power-efficient implementation while maintaining compatibility with existing 32-bit software.,0,,2014-02-24 10:32:41.213000+00:00,2014-02-24 10:34:05.307000+00:00,2014-02-24 10:34:05.307000+00:00,,2107657,,2107657,4,0,
21985014,,Security is a two-step process whose goal is to prevent a user from accessing a resource that they should not have access to.,0,,2014-02-24 10:27:07.093000+00:00,2014-02-24 10:33:06.810000+00:00,2014-02-24 10:33:06.810000+00:00,,2107657,,2107657,4,0,
21984716,,"The response header contains the date, size and type of file that the server is sending back to the client.",0,,2014-02-24 10:15:04.737000+00:00,2014-02-24 10:17:25.433000+00:00,2014-02-24 10:17:25.433000+00:00,,2107657,,2107657,4,0,
21985226,,"phpLDAPadmin (also known as PLA) is a web-based LDAP client. It provides easy, anywhere-accessible, multi-language administration for your LDAP server.",0,,2014-02-24 10:34:26.097000+00:00,2014-02-24 10:35:01.393000+00:00,2014-02-24 10:35:01.393000+00:00,,2107657,,2107657,4,0,
21987758,,A Surface Controller is an MVC controller that interacts with the front-end (or render layer) of Umbraco.,0,,2014-02-24 12:27:10.757000+00:00,2014-02-24 12:32:19.147000+00:00,2014-02-24 12:32:19.147000+00:00,,2107657,,2107657,4,0,
21987102,,Request the SFTP subsystem from an already connected SSH2 server.,0,,2014-02-24 11:56:57.957000+00:00,2014-02-24 11:58:37.480000+00:00,2014-02-24 11:58:37.480000+00:00,,2107657,,2107657,4,0,
21984926,,ad hoc polymorphism is a kind of polymorphism in which polymorphic functions can be applied to arguments of different types.,0,,2014-02-24 10:23:32.497000+00:00,2014-02-24 10:26:06.520000+00:00,2014-02-24 10:26:06.520000+00:00,,2107657,,2107657,4,0,
21985372,,The custom view to display on top of the default image picker interface.,0,,2014-02-24 10:40:00.640000+00:00,2014-02-24 10:43:51.683000+00:00,2014-02-24 10:43:51.683000+00:00,,2107657,,2107657,4,0,
21987266,,Unikernels: Library Operating Systems for the Cloud,0,,2014-02-24 12:04:18.720000+00:00,2014-02-24 12:07:51.597000+00:00,2014-02-24 12:07:51.597000+00:00,,2107657,,2107657,4,0,
21989164,,"D3, the javascript library for manipulating document-based data is insanely expressive and helps bring data to life through HTML, SVG, and CSS.",0,,2014-02-24 13:26:25.617000+00:00,2014-02-24 13:27:59.167000+00:00,2014-02-24 13:27:59.167000+00:00,,2107657,,2107657,4,0,
21988223,,"RhoConnect is a data synchronization server and client library that keeps enterprise app data current and available on users’ mobile devices.
The information is stored locally on a user’s device, and is available even when disconnected and offline.",0,,2014-02-24 12:45:59.710000+00:00,2014-02-24 12:56:36.340000+00:00,2014-02-24 12:56:36.340000+00:00,,2107657,,2107657,4,0,
21987608,,Organizations simplify management of group-owned repositories,0,,2014-02-24 12:20:27.567000+00:00,2014-02-24 12:24:03.457000+00:00,2014-02-24 12:24:03.457000+00:00,,2107657,,2107657,4,0,
21988420,,GridPane lays out its children within a flexible grid of rows and columns,0,,2014-02-24 12:54:06.047000+00:00,2014-02-24 12:55:17.810000+00:00,2014-02-24 12:55:17.810000+00:00,,2107657,,2107657,4,0,
21989215,,"This plugin listing is automatically generated from the npm module database. Officially maintained ""contrib"" plugins are marked with a star  icon and are shown at the top of every search by default.",0,,2014-02-24 13:28:38.813000+00:00,2014-02-24 13:30:08.933000+00:00,2014-02-24 13:30:08.933000+00:00,,2107657,,2107657,4,0,
21985099,,Symfony's security system works by determining who a user is (i.e. authentication) and then checking to see if that user should have access to a specific resource or URL.,0,,2014-02-24 10:30:12.530000+00:00,2014-02-24 10:33:59.150000+00:00,2014-02-24 10:33:59.150000+00:00,,2107657,,2107657,4,0,
21989006,,Metro JS is a JavaScript plugin for jQuery developed to easily enable Metro interfaces on the web.,0,,2014-02-24 13:19:39.097000+00:00,2014-02-24 13:23:52.667000+00:00,2014-02-24 13:23:52.667000+00:00,,2107657,,2107657,4,0,
21989134,,This is a module to support the play2 framework from playframework. It is written in scala but can be used with either java or scala-based play2 applications.,0,,2014-02-24 13:25:17.313000+00:00,2014-02-24 13:27:27.343000+00:00,2014-02-24 13:27:27.343000+00:00,,2107657,,2107657,4,0,
21988338,,High-level development platform for interactive installations,0,,2014-02-24 12:50:51.250000+00:00,2014-02-24 12:54:25.317000+00:00,2014-02-24 12:54:25.317000+00:00,,2107657,,2107657,4,0,
21987459,,"Adaptive Server Enterprise (ASE) is a relational model database server product for businesses developed by Sybase Corporation which became part of SAP AG. ASE is predominantly used on the Unix platform, but is also available for Microsoft Windows.",0,,2014-02-24 12:13:12.420000+00:00,2014-02-24 12:16:23.303000+00:00,2014-02-24 12:16:23.303000+00:00,,2107657,,2107657,4,0,
21988525,,"pageLinesallows is a open source platform that beginners and experts to build amazing websites, as fast and easy as possible.",0,,2014-02-24 12:59:03.573000+00:00,2014-02-24 13:04:08.887000+00:00,2014-02-24 13:04:08.887000+00:00,,2107657,,2107657,4,0,
21989103,,"A bound variable is a variable that was previously free, but has been bound to a specific value or set of values.",0,,2014-02-24 13:23:47.290000+00:00,2014-02-24 13:28:34.170000+00:00,2014-02-24 13:28:34.170000+00:00,,2107657,,2107657,4,0,
21987531,,Widgets are self-contained components that can be easily dropped into Alloy-powered Titanium projects.,0,,2014-02-24 12:17:23.787000+00:00,2014-02-24 12:24:55.810000+00:00,2014-02-24 12:24:55.810000+00:00,,2107657,,2107657,4,0,
21987683,,The ModuleCatalog holds information about the modules that can be used by the application.,0,,2014-02-24 12:23:07.097000+00:00,2014-02-24 12:26:18.027000+00:00,2014-02-24 12:26:18.027000+00:00,,2107657,,2107657,4,0,
21989046,,ed25519 is an Elliptic Curve Digital Signature Algorithm.,0,,2014-02-24 13:21:31.247000+00:00,2016-05-16 03:18:21.013000+00:00,2016-05-16 03:18:21.013000+00:00,,6083675,,2107657,4,0,
21985526,,"Use this tag for questions relating to csvTools, a collection of development tools designed for 32-bit Microsoft Access.",0,,2014-02-24 10:46:45.380000+00:00,2018-06-03 12:07:06.420000+00:00,2018-06-03 12:07:06.420000+00:00,,5957979,,2107657,4,0,
21985413,,A slider component of the Kendo UI framework,0,,2014-02-24 10:41:48.667000+00:00,2016-04-01 11:02:43.353000+00:00,2016-04-01 11:02:43.353000+00:00,,1946501,,2107657,4,0,
21987927,,MagicalImport is a term that can be used for understanding many complex process as one part of Magicalrecords.,0,,2014-02-24 12:34:42.387000+00:00,2014-02-24 13:01:07.070000+00:00,2014-02-24 13:01:07.070000+00:00,,587415,,2107657,4,0,
21988307,,"An error message in Oracle : ""ORA-00972: identifier is too long"".",0,,2014-02-24 12:49:44.510000+00:00,2014-04-29 14:30:29.070000+00:00,2014-04-29 14:30:29.070000+00:00,,256431,,2107657,4,0,
21987396,,"The strict state-transformer monad. A computation of type `ST s a` transforms an internal state indexed by `s`, and returns a value of type `a`.",0,,2014-02-24 12:10:16.610000+00:00,2014-10-15 12:09:55.443000+00:00,2014-10-15 12:09:55.443000+00:00,,849891,,2107657,4,0,
30921703,,"In .NET Framework, a constrained execution region (CER) defines an area in which the common language runtime (CLR) is constrained from throwing out-of-band exceptions that would prevent the code in the area from executing in its entirety.",0,,2015-06-18 17:13:45.907000+00:00,2015-06-18 18:49:48.983000+00:00,2015-06-18 18:49:48.983000+00:00,,1846281,,1846281,4,0,
19906141,,QStateMachine is based on the concepts and notation of Statecharts. QStateMachine is part of The State Machine Framework.,0,,2013-11-11 12:16:19.913000+00:00,2013-11-11 12:25:14.040000+00:00,2013-11-11 12:25:14.040000+00:00,,1847305,,1847305,4,0,
19222702,,"GnuCash is personal and small-business financial-accounting software, freely licensed under the GNU GPL and available for GNU/Linux, BSD, Solaris, Mac OS X and Microsoft Windows.

Designed to be easy to use, yet powerful and flexible, GnuCash allows you to track bank accounts, stocks, income and expenses. As quick and intuitive to use as a checkbook register, it is based on professional accounting principles to ensure balanced books and accurate reports.",0,,2013-10-07 10:40:36.680000+00:00,2013-10-07 10:52:12.743000+00:00,2013-10-07 10:52:12.743000+00:00,,1847305,,1847305,4,0,
6065411,,"Crowd is a web-based single sign-on (SSO) tool that aims to simplify application provisioning and identity management. It is designed to work with Atlassian products, OpenID, Google Apps, and other web applications.",0,,2011-05-19 22:12:08.640000+00:00,2011-05-19 22:38:56.390000+00:00,2011-05-19 22:38:56.390000+00:00,,1127433,,1127433,4,0,
29605476,,"The winshell module is a light wrapper around the Windows shell functionality.

It includes convenience functions for accessing special folders, for using the shell’s file copy, rename & delete functionality, and a certain amount of support for structured storage.",0,,2015-04-13 12:34:49.560000+00:00,2015-04-13 14:28:50.077000+00:00,2015-04-13 14:28:50.077000+00:00,,15369,,15369,4,0,
21306948,,"SSH.NET is a simple SSH client library providing SSH connectivity, port tunnelling etc. over a variety of encryption standards.",0,,2014-01-23 11:32:33.387000+00:00,2014-01-23 11:34:44.160000+00:00,2014-01-23 11:34:44.160000+00:00,,15369,,15369,4,0,
36693528,,Python Tools for Visual Studio,0,,2016-04-18 12:06:32.847000+00:00,2016-04-18 13:03:46.660000+00:00,2016-04-18 13:03:46.660000+00:00,,15369,,15369,4,0,
30830019,,"A shared worker is accessible by multiple scripts — even if they are being access by different windows, iframes or even workers — as long as they are on the same origin.",0,,2015-06-14 13:35:37.707000+00:00,2015-06-14 15:18:51.697000+00:00,2015-06-14 15:18:51.697000+00:00,,1588233,,1588233,4,0,
26492482,,A project builder for AngularJS applications.,0,,2014-10-21 17:16:01.037000+00:00,2014-10-21 18:13:10.653000+00:00,2014-10-21 18:13:10.653000+00:00,,1588233,,1588233,4,0,
18789496,,"jQuery++ provides low-level utilities, expanding the jQuery library, without adding the overhead of libraries like jQuery UI and jQuery Tools.",0,,2013-09-13 15:02:29.547000+00:00,2013-09-13 15:08:35.460000+00:00,2013-09-13 15:08:35.460000+00:00,,1195273,,1195273,4,0,
18791158,,"Unchecked cast means that you are casting from a generic type to a non-qualified type, or the other way around.",0,,2013-09-13 16:35:27.163000+00:00,2013-09-13 18:23:52.927000+00:00,2013-09-13 18:23:52.927000+00:00,,1195273,,1195273,4,0,
18358365,,Cyclic Dependency occurs when objects form an infinite recurring dependency graph. The head points to the tail and the tail points to the head.,0,,2013-08-21 13:09:51.137000+00:00,2013-08-21 13:43:30.900000+00:00,2013-08-21 13:43:30.900000+00:00,,1195273,,1195273,4,0,
21139206,,"AJAJ stands for Asynchronous JavaScript and JSON. AJAJ is used primarily with server communication. Unlike its predecessor AJAX which uses XML, in AJAJ the content sent back and forth between the client and server is strictly JSON.[1] The term AJAJ has been used since at least 2006.",0,,2014-01-15 13:50:13.073000+00:00,2014-01-15 13:51:54.110000+00:00,2014-01-15 13:51:54.110000+00:00,,1195273,,1195273,4,0,
18789624,,"Ideone is an online compiler and debugging tool which allows you to compile source code and execute it online in more than 60 programming languages. It has an editor that has syntax-highlighting capabilities, and provides input/output capturing. It also provides the ability to share a link.",0,,2013-09-13 15:07:46.427000+00:00,2013-09-13 15:26:34.357000+00:00,2013-09-13 15:26:34.357000+00:00,,1195273,,1195273,4,0,
18672580,,"Type safe enums, introduced in c++11 to prevent automatic conversion to int types.",0,,2013-09-07 10:56:59.360000+00:00,2013-09-07 10:56:59.360000+00:00,2013-09-07 10:56:59.360000+00:00,,476681,,476681,4,0,
9053454,,LCOV is a graphical front-end for GCC's coverage testing tool gcov,0,,2012-01-29 13:17:59.083000+00:00,2012-01-29 13:46:39.173000+00:00,2012-01-29 13:46:39.173000+00:00,,476681,,476681,4,0,
15244557,,An attribute of visual perception in which a source appears to be radiating or reflecting light.,0,,2013-03-06 10:18:03.120000+00:00,2013-03-06 10:18:03.120000+00:00,2013-03-06 10:18:03.120000+00:00,,476681,,476681,4,0,
14476717,,A dynamic instrumentation system that allows one to gather additional information about kernel operation without recompiling or rebooting a kernel.,0,,2013-01-23 09:51:36.250000+00:00,2013-01-23 09:54:52.633000+00:00,2013-01-23 09:54:52.633000+00:00,,476681,,476681,4,0,
15160807,,A library for writing and using C++ mock classes,0,,2013-03-01 15:06:32.830000+00:00,2013-03-01 15:06:32.830000+00:00,2013-03-01 15:06:32.830000+00:00,,476681,,476681,4,0,
14686863,,A programming paradigm in which the program statements describe the data to be matched and the processing required rather than defining a sequence of steps to be taken.,0,,2013-02-04 12:31:08.110000+00:00,2013-02-04 12:41:51.573000+00:00,2013-02-04 12:41:51.573000+00:00,,476681,,476681,4,0,
21283389,,A backtrace is the series of currently active function calls for the program.,0,,2014-01-22 12:47:22.550000+00:00,2014-01-22 12:47:22.550000+00:00,2014-01-22 12:47:22.550000+00:00,,476681,,476681,4,0,
6878558,,"In statistics, a histogram is a graphical representation, showing a visual impression of the distribution of data.",0,,2011-07-29 20:18:33.683000+00:00,2011-07-30 08:08:48.627000+00:00,2011-07-30 08:08:48.627000+00:00,,476681,,476681,4,0,
27018780,,ObexFTP is a library bundling everything needed for OBEX transfers and exposing it via a simple interface.,0,,2014-11-19 14:00:46.013000+00:00,2014-11-19 14:00:46.013000+00:00,2014-11-19 14:00:46.013000+00:00,,476681,,476681,4,0,
8785864,,"An interactive visualization and exploration platform for all kinds of networks and complex systems, dynamic and hierarchical graphs.",0,,2012-01-09 08:57:42.080000+00:00,2012-01-09 09:09:33.330000+00:00,2012-01-09 09:09:33.330000+00:00,,476681,,476681,4,0,
6826550,,An attribute conferred to computer software or computing methods and concepts that are implemented and inter-operate on multiple computer platforms.,0,,2011-07-26 07:17:11.093000+00:00,2011-07-26 10:09:27.413000+00:00,2011-07-26 10:09:27.413000+00:00,,476681,,476681,4,0,
6842949,,"A default, in computer science, refers to a setting or value automatically assigned to a software application, computer program or device, outside of user intervention.",0,,2011-07-27 10:38:47.807000+00:00,2011-07-27 11:14:38.330000+00:00,2011-07-27 11:14:38.330000+00:00,,476681,,476681,4,0,
19312645,,"A generic term for a file format that can store multiple types of data. This commonly includes graphics file formats, which can contain raster, vector, and type data.",0,,2013-10-11 07:32:28.297000+00:00,2013-10-11 07:32:28.297000+00:00,2013-10-11 07:32:28.297000+00:00,,476681,,476681,4,0,
21480994,,Qt for Embedded Linux is a C++ framework for GUI and application development for embedded devices.,0,,2014-01-31 13:16:06.387000+00:00,2014-01-31 13:16:06.387000+00:00,2014-01-31 13:16:06.387000+00:00,,476681,,476681,4,0,
23358268,,"std::weak_ptr is a smart pointer that holds a non-owning (""weak"") reference to an object that is managed by std::shared_ptr",0,,2014-04-29 07:28:44.353000+00:00,2014-04-29 07:28:44.353000+00:00,2014-04-29 07:28:44.353000+00:00,,476681,,476681,4,0,
13603479,,"An open-source audio processing library for changing the Tempo, Pitch and Playback Rates of audio streams or audio files",0,,2012-11-28 10:59:50.947000+00:00,2012-11-28 11:03:08.603000+00:00,2012-11-28 11:03:08.603000+00:00,,476681,,476681,4,0,
15160753,,Gmock is a mocking framework for Groovy. Google Mock is a mocking framework for C++.,0,,2013-03-01 15:03:49.943000+00:00,2013-04-03 13:33:44.403000+00:00,2013-04-03 13:33:44.403000+00:00,,139289,,476681,4,0,
17476386,,"Open edX is a massive open online course platform, created by the MIT and Harvard University to offer online university-level courses, and released under the AGPL license.",0,,2013-07-04 18:30:31.297000+00:00,2014-07-30 16:53:58.700000+00:00,2014-07-30 16:53:58.700000+00:00,,212384,,1265417,4,0,
26437752,,Atom is a hackable text editor for the 21st Century.,0,,2014-10-18 08:28:12.337000+00:00,2014-10-18 16:26:34.407000+00:00,2014-10-18 16:26:34.407000+00:00,,2422776,,610569,4,0,
21146766,,"comtypes is a lightweight Python COM package, based on the ctypes FFI library.",0,,2014-01-15 19:44:44.137000+00:00,2014-01-15 19:46:50.933000+00:00,2014-01-15 19:46:50.933000+00:00,,2381321,,2381321,4,0,
8988884,,"This tag deals with various strategies of embedding binary data inside text data. Popular methods include percent encoding (url-encoding), base64 and base85.",0,,2012-01-24 14:52:53.913000+00:00,2012-01-24 16:31:24.163000+00:00,2012-01-24 16:31:24.163000+00:00,,153865,,153865,4,0,
14201607,,wkhtmltoimage is a program capable of converting HTML documents into images.,0,,2013-01-07 18:13:16.110000+00:00,2013-01-07 18:27:21.167000+00:00,2013-01-07 18:27:21.167000+00:00,,417033,,417033,4,0,
