id,name,date,user_id,class,tag_based
23470291,Electorate,2017-05-24 04:04:19.913000+00:00,915843,1,False
22360244,Electorate,2017-02-27 06:04:34.547000+00:00,123632,1,False
19076264,Unsung Hero,2016-06-18 09:13:54.760000+00:00,3759764,1,False
14642616,Fanatic,2015-06-23 02:15:59.090000+00:00,1412720,1,False
9082985,Great Question,2014-02-18 21:28:36.637000+00:00,242670,1,False
10828721,Fanatic,2014-07-26 14:43:10.863000+00:00,1831740,1,False
11012317,Unsung Hero,2014-08-15 13:38:53.590000+00:00,1047207,1,False
21260545,Fanatic,2016-11-29 04:04:19.773000+00:00,3284149,1,False
14618334,Electorate,2015-06-20 11:23:06.097000+00:00,2769018,1,False
10007185,Electorate,2014-05-14 12:02:23.513000+00:00,1483894,1,False
28678719,Great Answer,2018-06-28 19:55:03.303000+00:00,3873693,1,False
13187531,Steward,2015-02-28 05:36:24.090000+00:00,1571284,1,False
13201589,Populist,2015-03-02 06:30:01.767000+00:00,745,1,False
13307662,Steward,2015-03-11 13:30:31.970000+00:00,3965631,1,False
27754649,Great Answer,2018-04-11 02:28:25.227000+00:00,807836,1,False
15651253,Great Answer,2015-09-16 23:02:16.113000+00:00,1622585,1,False
27602540,Fanatic,2018-03-29 05:03:43.703000+00:00,8581198,1,False
20591143,Great Answer,2016-10-13 10:35:53.873000+00:00,3106686,1,False
14426671,Great Answer,2015-06-04 09:43:29.740000+00:00,438992,1,False
27110190,Great Question,2018-02-27 11:52:42.353000+00:00,560065,1,False
6748071,Unsung Hero,2013-06-21 20:40:23.887000+00:00,1960455,1,False
18532282,Great Answer,2016-05-04 10:11:46.107000+00:00,139985,1,False
28229309,Publicist,2018-05-21 06:48:01.250000+00:00,359284,1,False
6645036,Fanatic,2013-06-11 02:15:54.200000+00:00,15754,1,False
11102194,Fanatic,2014-08-26 07:39:50.097000+00:00,604604,1,False
15703883,Great Answer,2015-09-21 20:07:18.813000+00:00,557306,1,False
28280089,Great Question,2018-05-24 17:30:39.510000+00:00,149080,1,False
510261,Fanatic,2009-10-27 00:02:56.437000+00:00,6148,1,False
19177320,Great Question,2016-06-27 13:51:44.177000+00:00,24874,1,False
1091432,Fanatic,2010-09-29 05:18:40.647000+00:00,177701,1,False
3386251,Unsung Hero,2012-05-12 09:48:36.267000+00:00,2660952,1,False
29129245,Fanatic,2018-08-08 00:45:44.703000+00:00,7301792,1,False
22193506,java,2017-02-15 10:34:22.103000+00:00,1479414,1,True
6420991,Great Answer,2013-05-16 13:41:47.550000+00:00,850983,1,False
4444324,c,2012-10-08 03:02:43.827000+00:00,841108,1,True
26244601,Copy Editor,2017-12-13 07:54:05.363000+00:00,5768908,1,False
11651665,Electorate,2014-09-30 04:33:18.833000+00:00,105788,1,False
24202795,vagrant,2017-07-20 04:04:40.700000+00:00,4296747,1,True
7504407,Stellar Question,2013-09-13 22:14:14.873000+00:00,259130,1,False
5667808,Unsung Hero,2013-03-01 07:26:02.027000+00:00,659075,1,False
17301881,Great Question,2016-01-28 15:32:01.957000+00:00,612428,1,False
25294326,Great Answer,2017-10-05 15:36:00.170000+00:00,1325646,1,False
14556146,Great Answer,2015-06-15 17:55:55.793000+00:00,413501,1,False
19984336,Great Answer,2016-08-24 20:50:07.050000+00:00,1310,1,False
24896944,Great Answer,2017-09-04 10:35:09.373000+00:00,2562923,1,False
14934506,Fanatic,2015-07-17 05:30:04.590000+00:00,364474,1,False
11179712,Steward,2014-09-03 15:46:35.093000+00:00,759866,1,False
26410811,Great Answer,2017-12-31 16:17:20.263000+00:00,1951600,1,False
25596011,Great Question,2017-10-23 15:28:23.873000+00:00,14587,1,False
3085275,Great Question,2012-03-20 18:18:18.680000+00:00,567496,1,False
26202469,Great Answer,2017-12-09 11:56:05.063000+00:00,340760,1,False
17033812,Socratic,2016-01-07 00:18:52.733000+00:00,467875,1,False
4181155,Great Question,2012-09-05 03:24:51.980000+00:00,268803,1,False
7924088,Unsung Hero,2013-10-28 13:29:20.673000+00:00,991275,1,False
29832766,Electorate,2018-10-10 04:55:06.320000+00:00,443,1,False
30346410,Steward,2018-11-23 09:55:05.237000+00:00,2568563,1,False
25438478,Great Answer,2017-10-10 17:34:58.903000+00:00,3444240,1,False
8805540,Great Answer,2014-01-27 21:02:41.017000+00:00,162729,1,False
16865311,Great Question,2015-12-20 03:31:08.383000+00:00,1704096,1,False
27797279,Great Answer,2018-04-13 23:00:13.600000+00:00,88656,1,False
25689715,Great Answer,2017-10-30 18:13:33.047000+00:00,119963,1,False
15190767,Unsung Hero,2015-08-07 17:24:00.247000+00:00,3959875,1,False
10366597,Unsung Hero,2014-06-23 07:13:13.847000+00:00,1993366,1,False
9186610,Great Answer,2014-02-24 19:05:26.737000+00:00,325676,1,False
14396768,Great Answer,2015-06-02 08:18:37.933000+00:00,55517,1,False
28065376,Fanatic,2018-05-07 05:42:53.090000+00:00,3436643,1,False
5705798,Fanatic,2013-03-05 02:34:38.337000+00:00,910325,1,False
25824188,Great Answer,2017-11-09 16:08:49.493000+00:00,4233197,1,False
12730493,Great Answer,2015-01-16 17:58:39.377000+00:00,89213,1,False
3947743,Fanatic,2012-07-29 14:11:07.997000+00:00,209867,1,False
14427858,Great Answer,2015-06-04 11:05:37.617000+00:00,1076683,1,False
12701962,Great Question,2015-01-14 11:25:15.230000+00:00,805834,1,False
20982016,Great Answer,2016-11-14 15:33:10.160000+00:00,24064,1,False
14688495,Great Question,2015-06-26 07:50:57.013000+00:00,1788806,1,False
17493050,Great Answer,2016-02-12 14:37:16.097000+00:00,84651,1,False
14208295,Great Answer,2015-05-17 00:45:35.997000+00:00,1875412,1,False
7064341,Great Answer,2013-07-27 03:10:41.470000+00:00,268969,1,False
9911670,Fanatic,2014-05-05 06:36:55.233000+00:00,120767,1,False
19906814,Great Answer,2016-08-18 14:01:30.213000+00:00,263773,1,False
28343052,Populist,2018-05-30 14:04:36.623000+00:00,1386408,1,False
25984728,bash,2017-11-22 04:02:49.177000+00:00,2341847,1,True
17218875,Stellar Question,2016-01-21 22:21:36.463000+00:00,47775,1,False
5848469,Fanatic,2013-03-16 00:10:33.227000+00:00,1260708,1,False
30338969,Populist,2018-11-22 15:30:21.030000+00:00,4280,1,False
12748286,Great Answer,2015-01-19 08:53:47.253000+00:00,56066,1,False
27353316,Fanatic,2018-03-18 07:21:07.910000+00:00,8512271,1,False
8054230,Great Question,2013-11-11 00:00:17.903000+00:00,303476,1,False
14894299,Electorate,2015-07-14 10:09:03.247000+00:00,2082964,1,False
22960335,Unsung Hero,2017-04-13 02:30:02.950000+00:00,4944133,1,False
12473132,Great Question,2014-12-17 17:21:59.413000+00:00,15371,1,False
27058917,Great Answer,2018-02-22 16:33:07.677000+00:00,409275,1,False
11851134,Electorate,2014-10-17 02:39:52.433000+00:00,2691540,1,False
19753534,hadoop,2016-08-06 04:04:22.670000+00:00,614157,1,True
23116531,Electorate,2017-04-25 19:20:16.480000+00:00,5952674,1,False
19031678,Populist,2016-06-14 23:58:47.863000+00:00,2627211,1,False
27154807,Stellar Question,2018-03-02 16:09:02.340000+00:00,85107,1,False
30140154,Great Answer,2018-11-05 22:00:08.430000+00:00,187206,1,False
20969410,Great Question,2016-11-13 14:01:09.857000+00:00,92621,1,False
4106841,Great Answer,2012-08-23 15:55:43.503000+00:00,81623,1,False
5465376,Great Answer,2013-02-07 21:39:47.387000+00:00,12066,1,False
2129923,Great Answer,2011-08-30 12:11:49.023000+00:00,224671,1,False
16367202,Great Answer,2015-11-16 16:38:36.907000+00:00,13302,1,False
13820589,apache-poi,2015-04-18 03:02:18.053000+00:00,685641,1,True
28190127,Great Question,2018-05-17 08:17:34.577000+00:00,1101095,1,False
21834206,Populist,2017-01-18 19:09:13.030000+00:00,4062907,1,False
16727295,Populist,2015-12-08 19:57:53.637000+00:00,2115898,1,False
22468626,Great Answer,2017-03-07 04:18:49.370000+00:00,987864,1,False
5608156,java,2013-02-24 03:06:47.490000+00:00,391554,1,True
18042979,Great Answer,2016-03-26 16:15:40.353000+00:00,24181,1,False
12314007,Great Answer,2014-12-02 15:07:48.363000+00:00,543575,1,False
22709187,Great Question,2017-03-24 13:38:40.220000+00:00,2648,1,False
3082678,Great Answer,2012-03-20 11:18:18.703000+00:00,16417,1,False
19219862,Populist,2016-06-30 12:15:31.457000+00:00,950147,1,False
14256677,Populist,2015-05-20 21:24:57.147000+00:00,498812,1,False
20736335,Great Answer,2016-10-25 12:45:08.097000+00:00,49485,1,False
14426668,Great Answer,2015-06-04 09:43:29.740000+00:00,308868,1,False
25257371,Great Answer,2017-10-03 04:11:39.770000+00:00,1968,1,False
6629998,Great Answer,2013-06-09 00:33:30.290000+00:00,6309,1,False
20811822,Fanatic,2016-11-01 05:44:42.833000+00:00,5626245,1,False
5191298,Electorate,2013-01-08 01:22:10.737000+00:00,11760,1,False
17656961,Copy Editor,2016-02-25 09:10:31.710000+00:00,2774914,1,False
22402080,Great Answer,2017-03-01 19:57:44.943000+00:00,3437790,1,False
24213359,Great Question,2017-07-20 15:33:40.770000+00:00,19635,1,False
29373108,Populist,2018-08-29 19:15:20.370000+00:00,1779906,1,False
16732113,Fanatic,2015-12-09 06:38:24.250000+00:00,1283348,1,False
9701043,Great Answer,2014-04-12 17:08:08.763000+00:00,176761,1,False
26718441,Electorate,2018-01-24 22:30:12.533000+00:00,8881141,1,False
10057025,Populist,2014-05-20 04:53:15.357000+00:00,911912,1,False
2802034,Fanatic,2012-02-02 00:44:38.440000+00:00,1015071,1,False
28011109,Great Answer,2018-05-02 05:11:22.460000+00:00,4290860,1,False
18074623,Electorate,2016-03-29 15:09:38.010000+00:00,1606534,1,False
27569196,Unsung Hero,2018-03-27 08:07:46.537000+00:00,3159340,1,False
21559527,Great Answer,2016-12-24 00:43:27.273000+00:00,2843136,1,False
14321244,Electorate,2015-05-26 18:48:37.860000+00:00,2019037,1,False
27988227,Electorate,2018-04-30 06:24:46.467000+00:00,1720732,1,False
21255378,Great Answer,2016-11-28 17:29:17.260000+00:00,778560,1,False
24292659,Electorate,2017-07-25 08:14:09.020000+00:00,5728095,1,False
25733935,Electorate,2017-11-02 18:24:31.717000+00:00,3073641,1,False
10070863,Great Answer,2014-05-21 08:50:25.840000+00:00,1005039,1,False
24933568,Steward,2017-09-06 23:53:10.417000+00:00,4076315,1,False
17172148,Unsung Hero,2016-01-18 19:28:57.200000+00:00,726155,1,False
28354326,Unsung Hero,2018-05-31 10:59:34.553000+00:00,9657552,1,False
4192439,Populist,2012-09-06 13:40:27.217000+00:00,93356,1,False
2994192,Great Answer,2012-03-03 14:36:57.533000+00:00,22656,1,False
16470403,Populist,2015-11-20 11:40:16.943000+00:00,305973,1,False
22521465,Stellar Question,2017-03-10 12:34:36.410000+00:00,141831,1,False
2393998,Electorate,2011-11-02 16:26:10.660000+00:00,161457,1,False
15695342,Unsung Hero,2015-09-21 08:12:00.280000+00:00,4391177,1,False
3000646,Great Question,2012-03-05 09:22:56.520000+00:00,61821,1,False
16680027,Great Answer,2015-12-04 13:46:27.757000+00:00,29407,1,False
13167632,Unsung Hero,2015-02-26 13:15:27.227000+00:00,1511531,1,False
27780909,Steward,2018-04-12 17:27:56.857000+00:00,2300713,1,False
18460360,Great Question,2016-04-28 07:58:55.083000+00:00,2025,1,False
21912771,Steward,2017-01-25 05:29:12.850000+00:00,131187,1,False
16845407,Great Question,2015-12-18 00:06:51.467000+00:00,655814,1,False
14732037,Populist,2015-06-30 13:08:20.653000+00:00,81015,1,False
24569550,Great Question,2017-08-08 15:57:48.593000+00:00,397991,1,False
7275167,Great Question,2013-08-20 03:45:33.553000+00:00,185882,1,False
15009582,Great Answer,2015-07-23 15:08:55.963000+00:00,81179,1,False
12366790,Populist,2014-12-07 19:32:01.910000+00:00,590525,1,False
14981497,Great Question,2015-07-21 17:23:32.497000+00:00,41766,1,False
21676922,Great Answer,2017-01-05 14:20:09.450000+00:00,3327366,1,False
18014959,javascript,2016-03-24 04:01:50.753000+00:00,1984039,1,True
18445418,Great Answer,2016-04-27 08:27:37.040000+00:00,4318868,1,False
25426057,Great Answer,2017-10-09 21:56:29.213000+00:00,250385,1,False
22590986,Great Question,2017-03-15 23:13:20.567000+00:00,1804678,1,False
19873876,Great Answer,2016-08-16 10:07:02.960000+00:00,131874,1,False
17119352,Fanatic,2016-01-14 00:05:22.923000+00:00,5007618,1,False
12808409,Great Answer,2015-01-24 02:16:24.977000+00:00,996,1,False
18202530,Great Question,2016-04-08 05:44:53.927000+00:00,112100,1,False
17923239,Great Answer,2016-03-16 21:49:04.890000+00:00,150885,1,False
9597515,Electorate,2014-04-02 18:26:46.107000+00:00,18196,1,False
26224103,Marshal,2017-12-11 18:38:52.927000+00:00,2682312,1,False
27756539,Fanatic,2018-04-11 06:04:35.697000+00:00,5794116,1,False
8467264,Populist,2013-12-20 19:54:40.757000+00:00,16940,1,False
5394388,Fanatic,2013-01-31 08:24:39.657000+00:00,862883,1,False
19807288,Stellar Question,2016-08-10 14:30:50.003000+00:00,279482,1,False
26470694,Unsung Hero,2018-01-07 07:48:23.003000+00:00,7987108,1,False
12059721,Electorate,2014-11-07 00:30:40.660000+00:00,2553588,1,False
10135467,Great Answer,2014-05-28 09:31:57.567000+00:00,422133,1,False
6804683,Great Answer,2013-06-28 09:04:01.270000+00:00,43846,1,False
11124685,Steward,2014-08-28 07:23:26.793000+00:00,2054072,1,False
19765869,python,2016-08-07 20:31:20.877000+00:00,1426065,1,True
20559052,Steward,2016-10-11 07:22:49.390000+00:00,1870153,1,False
9655386,Great Answer,2014-04-08 14:01:32.690000+00:00,315670,1,False
14462318,Great Answer,2015-06-07 21:17:57.753000+00:00,533646,1,False
15537014,Stellar Question,2015-09-07 14:11:29.337000+00:00,18196,1,False
13250844,Steward,2015-03-05 22:53:07.527000+00:00,2259721,1,False
19875019,Great Answer,2016-08-16 11:31:12.400000+00:00,596689,1,False
22099709,Fanatic,2017-02-08 06:09:23.143000+00:00,1504824,1,False
2785359,Fanatic,2012-01-30 07:15:49.680000+00:00,521411,1,False
11968042,Great Question,2014-10-29 08:40:00.050000+00:00,1504322,1,False
18569159,Great Answer,2016-05-07 05:00:31.900000+00:00,1520714,1,False
12428081,Great Question,2014-12-13 01:13:54.720000+00:00,13227,1,False
29656816,Great Answer,2018-09-24 18:20:17.957000+00:00,34088,1,False
8172528,Stellar Question,2013-11-21 21:17:33.260000+00:00,333255,1,False
18954337,Great Answer,2016-06-08 10:16:28.137000+00:00,1231,1,False
3875965,Fanatic,2012-07-18 00:12:17.030000+00:00,1325290,1,False
4970626,Electorate,2012-12-07 05:39:59.547000+00:00,1580351,1,False
28631264,Great Answer,2018-06-25 12:24:04.717000+00:00,891479,1,False
24463240,Electorate,2017-08-01 05:57:17.383000+00:00,815073,1,False
11983766,Steward,2014-10-30 13:44:31.373000+00:00,1178337,1,False
12351768,Steward,2014-12-05 15:47:08.837000+00:00,13295,1,False
22712909,Great Answer,2017-03-24 18:50:16.687000+00:00,427733,1,False
25066306,Great Question,2017-09-17 22:04:35.870000+00:00,793465,1,False
8338541,Copy Editor,2013-12-08 23:56:51.833000+00:00,909742,1,False
9049217,Fanatic,2014-02-18 00:20:24.763000+00:00,1121982,1,False
19022034,Great Answer,2016-06-14 09:26:42.240000+00:00,922168,1,False
9878618,Great Answer,2014-04-30 23:48:36.810000+00:00,421223,1,False
28582805,Great Question,2018-06-20 17:19:59.310000+00:00,869912,1,False
28048863,Unsung Hero,2018-05-04 20:54:47.970000+00:00,5480409,1,False
24965498,Great Question,2017-09-09 11:43:47.987000+00:00,678427,1,False
15690528,Populist,2015-09-20 18:09:53.073000+00:00,400550,1,False
26681919,Great Question,2018-01-22 13:25:57.217000+00:00,149138,1,False
10591142,Socratic,2014-07-02 17:44:21.157000+00:00,401025,1,False
584557,Great Question,2009-12-17 07:47:34.160000+00:00,203,1,False
9714822,Electorate,2014-04-14 14:02:58.030000+00:00,1403020,1,False
26840348,Great Question,2018-02-04 16:47:55.013000+00:00,517676,1,False
13982846,Great Answer,2015-04-28 11:32:50.927000+00:00,346478,1,False
24056119,Great Answer,2017-07-10 11:58:41.353000+00:00,4747587,1,False
20432778,Great Answer,2016-09-30 06:15:33.340000+00:00,102529,1,False
2235957,Great Answer,2011-09-26 11:55:39.320000+00:00,5190,1,False
19942104,Fanatic,2016-08-22 04:28:16.740000+00:00,6246818,1,False
18462738,Great Answer,2016-04-28 10:44:35.930000+00:00,860635,1,False
24420886,Great Answer,2017-07-30 09:46:32.793000+00:00,2102192,1,False
28959424,Great Answer,2018-07-24 07:52:02.020000+00:00,772649,1,False
27634732,Fanatic,2018-04-01 06:36:30.870000+00:00,7510753,1,False
27764262,Great Answer,2018-04-11 15:34:14.867000+00:00,341201,1,False
21884751,Great Question,2017-01-23 09:32:11.157000+00:00,1133619,1,False
17605621,Electorate,2016-02-21 20:06:56.397000+00:00,4021077,1,False
8577110,Great Answer,2014-01-05 10:33:02.873000+00:00,234,1,False
12819799,Great Answer,2015-01-25 21:40:37.200000+00:00,1877184,1,False
5214292,Great Question,2013-01-10 11:35:29.633000+00:00,48523,1,False
27888575,Great Answer,2018-04-21 13:56:32.950000+00:00,153945,1,False
25568357,Great Answer,2017-10-20 17:31:33.743000+00:00,442070,1,False
16636363,Great Question,2015-12-01 13:47:36.643000+00:00,18511,1,False
7748981,Great Question,2013-10-09 21:52:05.480000+00:00,2528,1,False
20332794,Great Answer,2016-09-22 11:08:09.187000+00:00,88932,1,False
6692570,Steward,2013-06-16 06:11:52.640000+00:00,2143262,1,False
921926,Unsung Hero,2010-07-12 06:42:38.707000+00:00,331508,1,False
19955068,Fanatic,2016-08-23 01:04:14.717000+00:00,5442445,1,False
12100454,Stellar Question,2014-11-11 13:39:26.480000+00:00,67407,1,False
6172714,Populist,2013-04-18 19:53:04.910000+00:00,209962,1,False
20612404,Unsung Hero,2016-10-14 20:20:12.257000+00:00,1132334,1,False
27679534,Populist,2018-04-04 19:28:26.410000+00:00,4916627,1,False
22385408,Great Answer,2017-02-28 18:34:48.717000+00:00,1583,1,False
10754243,Unsung Hero,2014-07-18 13:52:08.303000+00:00,1119374,1,False
11219708,Great Answer,2014-09-08 13:25:53.690000+00:00,549848,1,False
3188431,Stellar Question,2012-04-08 09:25:48.827000+00:00,20010,1,False
29370601,Populist,2018-08-29 15:20:26.263000+00:00,741747,1,False
16519552,opengl,2015-11-23 03:06:11.650000+00:00,2327517,1,True
22435848,Fanatic,2017-03-04 02:57:02.957000+00:00,2785358,1,False
15390537,Great Answer,2015-08-25 12:15:24.197000+00:00,350890,1,False
16441075,Unsung Hero,2015-11-18 19:19:57.013000+00:00,2951933,1,False
7710992,Unsung Hero,2013-10-06 08:05:37.990000+00:00,493682,1,False
13553147,Great Question,2015-04-01 20:42:08.980000+00:00,325727,1,False
6691042,Unsung Hero,2013-06-15 20:06:16.960000+00:00,737629,1,False
15374557,Great Answer,2015-08-24 09:16:08.390000+00:00,5445,1,False
28612658,Great Answer,2018-06-23 00:58:18.393000+00:00,4538031,1,False
19215142,Great Question,2016-06-30 05:49:12.287000+00:00,998549,1,False
22445599,Great Answer,2017-03-05 08:19:29.147000+00:00,463115,1,False
27142353,Populist,2018-03-01 16:58:37.200000+00:00,360829,1,False
23564045,Great Answer,2017-05-31 15:39:17.360000+00:00,2013840,1,False
13353878,Great Answer,2015-03-16 02:09:27.070000+00:00,860000,1,False
2826144,c#,2012-02-07 03:02:18.110000+00:00,436376,1,True
29609208,Steward,2018-09-20 04:20:24.367000+00:00,2219237,1,False
29312633,Steward,2018-08-24 05:40:13.233000+00:00,7629714,1,False
27045645,Copy Editor,2018-02-21 18:23:34.910000+00:00,8448886,1,False
9869358,Fanatic,2014-04-30 06:53:00.750000+00:00,1562315,1,False
5448322,Great Answer,2013-02-06 11:47:18.573000+00:00,5048,1,False
19858673,Fanatic,2016-08-15 06:14:26.490000+00:00,2837393,1,False
17074185,Great Question,2016-01-10 19:24:35.943000+00:00,1055090,1,False
4259774,Publicist,2012-09-17 01:49:43.017000+00:00,1288,1,False
22295772,Unsung Hero,2017-02-22 05:29:15.997000+00:00,1125910,1,False
10820585,Steward,2014-07-25 12:49:38.063000+00:00,1195056,1,False
16093824,Populist,2015-10-25 11:45:31.157000+00:00,3046889,1,False
22330349,Steward,2017-02-24 08:43:46.050000+00:00,6574422,1,False
5174382,Fanatic,2013-01-05 06:29:17.293000+00:00,573034,1,False
25820809,Populist,2017-11-09 12:15:49.913000+00:00,703225,1,False
18362912,Populist,2016-04-20 17:13:58.530000+00:00,1185053,1,False
18222785,Great Answer,2016-04-10 03:53:43.067000+00:00,27658,1,False
461477,Populist,2009-09-17 01:47:49.773000+00:00,4086,1,False
19671533,Populist,2016-08-01 01:39:28.980000+00:00,3081808,1,False
29910651,Socratic,2018-10-16 18:40:04.977000+00:00,155861,1,False
27997756,Stellar Question,2018-04-30 22:17:15.250000+00:00,2624511,1,False
26055297,Fanatic,2017-11-28 05:11:36.867000+00:00,3964742,1,False
22975349,angular,2017-04-14 04:04:35.997000+00:00,1876949,1,True
27764015,Great Answer,2018-04-11 15:19:19.767000+00:00,1943229,1,False
23199405,Great Question,2017-05-02 17:05:12.983000+00:00,1362418,1,False
22429137,Great Answer,2017-03-03 14:16:44.573000+00:00,498812,1,False
11337574,Unsung Hero,2014-09-20 02:29:29.420000+00:00,3630826,1,False
24167279,Great Answer,2017-07-18 09:01:32.150000+00:00,55847,1,False
26275783,Great Question,2017-12-15 15:22:40.413000+00:00,636656,1,False
2379635,asp.net,2011-10-30 03:01:40.190000+00:00,76337,1,True
29686127,Populist,2018-09-26 22:05:18.930000+00:00,931041,1,False
8377578,Unsung Hero,2013-12-12 05:15:07.993000+00:00,1605879,1,False
22747636,Marshal,2017-03-28 04:04:10.210000+00:00,1312971,1,False
17242183,Electorate,2016-01-24 04:46:10.593000+00:00,1025019,1,False
10234267,Electorate,2014-06-08 00:11:52.097000+00:00,3489230,1,False
14769001,Great Answer,2015-07-03 06:05:27.540000+00:00,878627,1,False
22807121,Great Question,2017-03-31 22:46:21.023000+00:00,104856,1,False
27230054,Fanatic,2018-03-08 23:09:10.540000+00:00,7678928,1,False
18594440,Unsung Hero,2016-05-09 21:39:51.377000+00:00,3821923,1,False
8069435,Great Answer,2013-11-12 10:24:26.927000+00:00,1438733,1,False
3323581,Fanatic,2012-05-02 01:58:43.673000+00:00,1167750,1,False
16775095,Electorate,2015-12-12 11:23:16.287000+00:00,4115884,1,False
19385941,Great Question,2016-07-14 22:31:19.910000+00:00,132257,1,False
7402594,Great Answer,2013-09-03 11:27:58.777000+00:00,244296,1,False
29887107,Fanatic,2018-10-15 04:10:04.117000+00:00,3283856,1,False
3514962,Great Answer,2012-06-04 17:53:24.497000+00:00,114400,1,False
17077495,Great Question,2016-01-11 05:45:39.853000+00:00,1184902,1,False
7699354,Populist,2013-10-04 13:18:39.040000+00:00,829808,1,False
11344780,Electorate,2014-09-21 11:37:31.193000+00:00,1635807,1,False
24893469,Fanatic,2017-09-04 04:24:27.693000+00:00,4431369,1,False
12099509,Great Answer,2014-11-11 12:11:23.737000+00:00,386161,1,False
7479206,Great Question,2013-09-11 15:14:46.270000+00:00,504712,1,False
22510724,Great Answer,2017-03-09 18:28:12.073000+00:00,778272,1,False
649134,Fanatic,2010-02-02 11:12:52.180000+00:00,116862,1,False
17912167,Fanatic,2016-03-16 08:07:14.603000+00:00,2976878,1,False
1389215,Unsung Hero,2011-01-29 18:04:56.787000+00:00,423823,1,False
25610170,Great Question,2017-10-24 13:48:51.140000+00:00,510149,1,False
9991484,Fanatic,2014-05-13 06:10:21.537000+00:00,1722562,1,False
9473522,Great Answer,2014-03-21 18:12:01.430000+00:00,405017,1,False
16949200,Great Answer,2015-12-29 11:06:56.880000+00:00,1264804,1,False
17095364,Great Question,2016-01-12 11:34:09.150000+00:00,231762,1,False
15158798,Great Answer,2015-08-05 12:26:09.950000+00:00,67808,1,False
701475,Fanatic,2010-03-07 07:07:44.567000+00:00,5298,1,False
27731288,Great Question,2018-04-09 11:56:25.610000+00:00,568393,1,False
13309802,Unsung Hero,2015-03-11 16:15:18.120000+00:00,62837,1,False
24805157,Great Question,2017-08-27 14:37:10.533000+00:00,235055,1,False
23287781,Great Answer,2017-05-09 17:33:14.933000+00:00,1559386,1,False
15493073,Populist,2015-09-03 08:11:33.263000+00:00,394,1,False
8078579,php,2013-11-13 03:04:45.510000+00:00,1438393,1,True
10075498,Great Answer,2014-05-21 15:36:44.500000+00:00,1034745,1,False
2687470,Publicist,2012-01-10 12:31:56.193000+00:00,94687,1,False
15531207,Steward,2015-09-07 05:37:59.787000+00:00,2537981,1,False
19520388,Stellar Question,2016-07-22 11:27:23.173000+00:00,266603,1,False
17067423,Unsung Hero,2016-01-09 20:29:05.683000+00:00,519226,1,False
10632568,Populist,2014-07-06 11:20:26.363000+00:00,30289,1,False
29955619,Fanatic,2018-10-20 10:45:17.097000+00:00,4183352,1,False
2479480,Copy Editor,2011-11-22 06:05:24.797000+00:00,544050,1,False
17843019,Unsung Hero,2016-03-10 15:01:26.217000+00:00,4681060,1,False
23905825,Great Question,2017-06-28 08:04:15.150000+00:00,632447,1,False
4198778,Copy Editor,2012-09-07 11:00:41.773000+00:00,180538,1,False
24905434,Great Answer,2017-09-05 04:29:54.287000+00:00,265519,1,False
13033408,Great Answer,2015-02-13 19:36:26.037000+00:00,405017,1,False
27993519,c#,2018-04-30 14:50:49.687000+00:00,567435,1,True
26166923,Great Question,2017-12-06 16:49:59.160000+00:00,644686,1,False
27218015,Electorate,2018-03-08 04:42:15.637000+00:00,851045,1,False
21113572,c#,2016-11-19 04:02:50.800000+00:00,35086,1,True
9823331,Steward,2014-04-25 06:37:19.147000+00:00,1692107,1,False
28310700,Fanatic,2018-05-28 04:46:14.923000+00:00,8868209,1,False
28654214,java,2018-06-27 04:03:15.393000+00:00,485337,1,True
2016585,css,2011-08-04 03:01:33.580000+00:00,18393,1,True
9898210,Fanatic,2014-05-03 01:17:49.497000+00:00,231846,1,False
23360295,Populist,2017-05-15 16:48:32.380000+00:00,5257091,1,False
23183953,Great Answer,2017-05-01 14:51:01.483000+00:00,1577435,1,False
14946729,Great Question,2015-07-18 06:37:26.673000+00:00,451905,1,False
22551390,Populist,2017-03-13 12:22:24.653000+00:00,2940360,1,False
9636420,Great Answer,2014-04-06 23:31:51.770000+00:00,535664,1,False
26825916,Great Question,2018-02-02 18:53:36.367000+00:00,3555034,1,False
15785360,Socratic,2015-09-29 00:38:52.370000+00:00,684229,1,False
15633262,Great Answer,2015-09-15 17:25:01.357000+00:00,3864073,1,False
26365804,Great Question,2017-12-26 02:25:46.273000+00:00,489564,1,False
17747152,Great Answer,2016-03-03 09:17:14.537000+00:00,894284,1,False
21970177,Great Answer,2017-01-29 17:23:02.220000+00:00,869736,1,False
28857978,Great Answer,2018-07-15 11:33:52.143000+00:00,338665,1,False
7622627,Populist,2013-09-26 12:44:45.220000+00:00,188694,1,False
15983529,Electorate,2015-10-15 14:40:05.450000+00:00,4805990,1,False
20204729,Great Answer,2016-09-12 15:11:22.910000+00:00,386161,1,False
9916857,Populist,2014-05-05 15:36:44.037000+00:00,293929,1,False
23405031,Great Answer,2017-05-18 14:49:55.353000+00:00,1045794,1,False
26473496,Great Answer,2018-01-07 17:30:44.750000+00:00,790535,1,False
20406333,Populist,2016-09-28 11:12:36.320000+00:00,115272,1,False
27173088,Populist,2018-03-04 21:53:51.060000+00:00,378115,1,False
14630225,Unsung Hero,2015-06-22 06:23:57.350000+00:00,4162647,1,False
26275310,Populist,2017-12-15 14:39:53.017000+00:00,11354,1,False
27726049,Fanatic,2018-04-09 03:04:40.243000+00:00,3779757,1,False
